real_alignment_mean,shuffle_alignment_mean_mean,shuffle_alignment_mean_sd,shuffle_alignment_mean_q95,real_vs_shuffle_alignment_mean_z,real_exceeds_all_shuffles_alignment_mean,real_alignment_positive_fraction,shuffle_alignment_positive_fraction_mean,shuffle_alignment_positive_fraction_sd,shuffle_alignment_positive_fraction_q95,real_vs_shuffle_alignment_positive_fraction_z,real_exceeds_all_shuffles_alignment_positive_fraction,real_path_length,shuffle_path_length_mean,shuffle_path_length_sd,shuffle_path_length_q95,real_vs_shuffle_path_length_z,real_exceeds_all_shuffles_path_length,real_endpoint_distance,shuffle_endpoint_distance_mean,shuffle_endpoint_distance_sd,shuffle_endpoint_distance_q95,real_vs_shuffle_endpoint_distance_z,real_exceeds_all_shuffles_endpoint_distance,real_detour_ratio,shuffle_detour_ratio_mean,shuffle_detour_ratio_sd,shuffle_detour_ratio_q95,real_vs_shuffle_detour_ratio_z,real_exceeds_all_shuffles_detour_ratio,real_curvature_mean,shuffle_curvature_mean_mean,shuffle_curvature_mean_sd,shuffle_curvature_mean_q95,real_vs_shuffle_curvature_mean_z,real_exceeds_all_shuffles_curvature_mean,alignment_gain,detour_reduction_log2,curvature_reduction_log2,model,n_items,n_layers,hidden_dim,four_choice_accuracy,mean_correct_margin,n_shuffles
0.0570487417280674,0.0421467587351799,0.004644777684576395,0.04941930323839187,3.2083307328941753,1.0,0.6774691358024691,0.5270601851851852,0.040710061979400046,0.6108024691358024,3.6946382123759323,1.0,2.900296926498413,8.2373264503479,0.4793270376640523,9.017231512069701,-11.134422021880749,0.0,0.8213738799095154,0.8213738799095154,0.0,0.8213738799095154,,0.0,3.5320169925689697,10.031555194854736,0.5837382110726711,10.981271934509277,-11.134337411872155,0.0,1.733762264251709,2.085165102481842,0.05358681284462452,2.173754334449768,-6.557636470170917,0.0,0.014901982992887496,1.5059810957755702,0.26625553227811705,qwen,96,28,1536,0.78125,5.861653804779053,50
0.12424248456954956,0.07237548999488354,0.009916234898875144,0.08672639541327953,5.23051290168102,1.0,0.9930555555555557,0.5602777777777778,0.07523518073351744,0.6666666666666666,5.752332533242317,1.0,4.287425518035889,9.855038394927979,0.6928856086971403,10.949505615234376,-8.035399793280579,0.0,0.9774143099784851,0.9774143099784851,0.0,0.9774143099784851,,0.0,4.386680603027344,10.083343925476074,0.7089472324667335,11.203157949447633,-8.035384104156213,0.0,1.7578072547912598,2.081293921470642,0.07911032434090627,2.192957139015198,-4.089057520297818,0.0,0.05186699457466602,1.2007725853985685,0.2437038313528462,llama,96,16,2048,0.3333333333333333,-0.638092041015625,50
0.09705781936645508,0.04307921033352614,0.006888370685525373,0.05469812266528606,7.836193999599198,1.0,0.9483333333333333,0.5398666666666666,0.04916295097224449,0.5999999999999999,8.308424506439232,1.0,3.6399762630462646,13.152858257293701,0.6270292082439604,14.20146861076355,-15.171353852699998,0.0,0.9886111617088318,0.9886111617088318,0.0,0.9886111617088318,,0.0,3.6819450855255127,13.304454536437989,0.6342518207381534,14.365135622024535,-15.17143370548567,0.0,1.7022719383239746,2.069211094379425,0.05561701711676786,2.160281479358673,-6.597605824222144,0.0,0.05397860903292894,1.8533693482994722,0.2816193056054512,gemma,96,26,2304,0.7708333333333334,5.662830829620361,50
