shuffle_id,alignment_mean,alignment_positive_fraction,path_length,endpoint_distance,detour_ratio,curvature_mean,model
0.0,0.040682461112737656,0.5007716049382717,7.5174078941345215,0.819755494594574,9.171284675598145,2.1063072681427,qwen
1.0,0.043186336755752563,0.5621141975308641,8.971363067626953,0.819755494594574,10.945124626159668,2.088909149169922,qwen
2.0,0.03655664250254631,0.4744405864197532,8.40099048614502,0.819755494594574,10.249198913574219,2.06933856010437,qwen
3.0,0.04314832016825676,0.5326003086419752,8.746177673339844,0.819755494594574,10.670425415039062,2.092468023300171,qwen
4.0,0.042567744851112366,0.5490933641975307,8.468242645263672,0.819755494594574,10.331419944763184,2.0559866428375244,qwen
5.0,0.04308575019240379,0.49334490740740744,8.205840110778809,0.819755494594574,10.01120662689209,1.998923420906067,qwen
6.0,0.04838656261563301,0.6088927469135803,7.394077777862549,0.819755494594574,9.020791053771973,2.0276520252227783,qwen
7.0,0.03878745809197426,0.4973958333333333,8.287482261657715,0.819755494594574,10.110780715942383,2.0577428340911865,qwen
8.0,0.049599360674619675,0.665991512345679,8.006691932678223,0.819755494594574,9.768214225769043,2.052448272705078,qwen
9.0,0.04524986445903778,0.5557484567901234,8.371731758117676,0.819755494594574,10.213558197021484,2.0635998249053955,qwen
10.0,0.04865464195609093,0.5827546296296297,7.784567356109619,0.819755494594574,9.497291564941406,1.9980859756469727,qwen
11.0,0.04118978604674339,0.535108024691358,7.430316925048828,0.819755494594574,9.065071105957031,1.9895387887954712,qwen
12.0,0.047121744602918625,0.5987654320987654,7.745456695556641,0.819755494594574,9.449616432189941,2.017395257949829,qwen
13.0,0.04224110022187233,0.5142746913580246,7.232063293457031,0.819755494594574,8.82323932647705,1.999656081199646,qwen
14.0,0.03922833129763603,0.5130208333333334,8.052979469299316,0.819755494594574,9.82463550567627,2.1305081844329834,qwen
15.0,0.044095855206251144,0.5225694444444443,7.8612823486328125,0.819755494594574,9.590967178344727,2.1045820713043213,qwen
16.0,0.03984271362423897,0.5677083333333333,7.694156646728516,0.819755494594574,9.386881828308105,2.0342304706573486,qwen
17.0,0.04032845422625542,0.5483217592592592,8.36368179321289,0.819755494594574,10.203808784484863,2.1187996864318848,qwen
18.0,0.03851303085684776,0.48688271604938277,8.404644966125488,0.819755494594574,10.253726959228516,2.067444086074829,qwen
19.0,0.037787020206451416,0.46286651234567905,7.331869602203369,0.819755494594574,8.944957733154297,2.024498701095581,qwen
20.0,0.04283798858523369,0.5185185185185185,7.516538619995117,0.819755494594574,9.170178413391113,1.984288215637207,qwen
21.0,0.04161567986011505,0.5358796296296297,8.022920608520508,0.819755494594574,9.7880220413208,2.000849485397339,qwen
22.0,0.039165034890174866,0.5054976851851851,8.179481506347656,0.819755494594574,9.978987693786621,2.1352198123931885,qwen
23.0,0.04777747765183449,0.5552662037037036,7.4773077964782715,0.819755494594574,9.122407913208008,1.980899453163147,qwen
24.0,0.042789507657289505,0.5750385802469135,8.450575828552246,0.819755494594574,10.30984115600586,2.0729944705963135,qwen
25.0,0.04830462858080864,0.6596257716049383,7.989439487457275,0.819755494594574,9.747210502624512,2.031071424484253,qwen
26.0,0.04267832636833191,0.5208333333333331,9.4181489944458,0.819755494594574,11.49027156829834,2.19519305229187,qwen
27.0,0.040832120925188065,0.5062692901234568,8.555412292480469,0.819755494594574,10.437564849853516,2.044205904006958,qwen
28.0,0.0382084883749485,0.4700038580246914,9.162542343139648,0.819755494594574,11.178357124328613,2.1680591106414795,qwen
29.0,0.04494147002696991,0.5171682098765431,7.895688533782959,0.819755494594574,9.632771492004395,2.0385067462921143,qwen
30.0,0.04168955609202385,0.5190972222222222,8.252412796020508,0.819755494594574,10.068102836608887,2.0585744380950928,qwen
31.0,0.042016226798295975,0.5359760802469135,7.876707077026367,0.819755494594574,9.609691619873047,2.0294690132141113,qwen
32.0,0.03922988101840019,0.46527777777777785,8.564784049987793,0.819755494594574,10.449135780334473,2.092661142349243,qwen
33.0,0.0386071503162384,0.5240162037037036,8.098943710327148,0.819755494594574,9.880901336669922,2.0624022483825684,qwen
34.0,0.04473764821887016,0.595486111111111,8.049551010131836,0.819755494594574,9.820473670959473,2.0190393924713135,qwen
35.0,0.0428897924721241,0.5402199074074073,8.299555778503418,0.819755494594574,10.125636100769043,2.1689987182617188,qwen
36.0,0.036691486835479736,0.42361111111111116,8.084884643554688,0.819755494594574,9.863532066345215,2.0493052005767822,qwen
37.0,0.04665206000208855,0.5438850308641975,8.228251457214355,0.819755494594574,10.038684844970703,2.0696322917938232,qwen
38.0,0.04801267012953758,0.6069637345679012,7.656614780426025,0.819755494594574,9.34116268157959,2.0296077728271484,qwen
39.0,0.04038197919726372,0.5477430555555555,7.871334552764893,0.819755494594574,9.603075981140137,2.0474727153778076,qwen
40.0,0.041362784802913666,0.5380015432098765,8.091373443603516,0.819755494594574,9.871621131896973,2.066423177719116,qwen
41.0,0.03408003970980644,0.4517746913580248,8.677474975585938,0.819755494594574,10.586541175842285,2.093470811843872,qwen
42.0,0.04577906057238579,0.5785108024691358,8.161643981933594,0.819755494594574,9.957398414611816,2.144325017929077,qwen
43.0,0.03670862317085266,0.45891203703703703,8.784293174743652,0.819755494594574,10.71695327758789,2.0745527744293213,qwen
44.0,0.040770839899778366,0.5130208333333333,8.489143371582031,0.819755494594574,10.356742858886719,2.1216864585876465,qwen
45.0,0.04738206788897514,0.6161265432098766,9.177617073059082,0.819755494594574,11.196843147277832,2.1173784732818604,qwen
46.0,0.039191823452711105,0.5042438271604938,9.2467622756958,0.819755494594574,11.281219482421875,2.2019636631011963,qwen
47.0,0.043984025716781616,0.5972222222222222,7.276664733886719,0.819755494594574,8.877570152282715,1.927791953086853,qwen
48.0,0.03713928535580635,0.5182291666666666,8.232029914855957,0.819755494594574,10.043147087097168,2.0610296726226807,qwen
49.0,0.042599231004714966,0.5416666666666666,8.036662101745605,0.819755494594574,9.804717063903809,2.0667226314544678,qwen
0.0,0.0784873515367508,0.5999999999999999,9.829517364501953,0.9818515777587891,10.011490821838379,2.0303709506988525,llama
1.0,0.06953328847885132,0.5333333333333333,11.33928394317627,0.9818515777587891,11.549159049987793,2.245751142501831,llama
2.0,0.08202170580625534,0.6666666666666666,10.4645414352417,0.9818515777587891,10.658364295959473,2.1095197200775146,llama
3.0,0.05989105999469757,0.46666666666666673,9.568795204162598,0.9818515777587891,9.745892524719238,2.070383071899414,llama
4.0,0.06828521937131882,0.5333333333333333,9.434794425964355,0.9818515777587891,9.609448432922363,2.099137306213379,llama
5.0,0.08156353235244751,0.6666666666666666,11.425254821777344,0.9818515777587891,11.636737823486328,2.204765558242798,llama
6.0,0.071970634162426,0.5999999999999999,10.523726463317871,0.9818515777587891,10.718548774719238,2.0965805053710938,llama
7.0,0.08312471956014633,0.6666666666666666,9.677921295166016,0.9818515777587891,9.857137680053711,2.0741214752197266,llama
8.0,0.07722683250904083,0.5999999999999999,8.779280662536621,0.9818515777587891,8.941825866699219,2.002736806869507,llama
9.0,0.05918963626027107,0.46666666666666673,10.563813209533691,0.9818515777587891,10.759369850158691,2.1183054447174072,llama
10.0,0.07782969623804092,0.6666666666666666,9.585747718811035,0.9818515777587891,9.76320743560791,2.090580463409424,llama
11.0,0.0736633762717247,0.5999999999999999,10.654332160949707,0.9818515777587891,10.85157299041748,2.0972955226898193,llama
12.0,0.08689429610967636,0.6666666666666666,9.840495109558105,0.9818515777587891,10.022625923156738,2.058640480041504,llama
13.0,0.07324693351984024,0.5999999999999999,8.852551460266113,0.9818515777587891,9.016456604003906,1.9529002904891968,llama
14.0,0.06889478117227554,0.5333333333333333,8.755724906921387,0.9818515777587891,8.917763710021973,1.9692579507827759,llama
15.0,0.06922174245119095,0.5999999999999999,10.382216453552246,0.9818515777587891,10.57446575164795,2.046945810317993,llama
16.0,0.07788457721471786,0.5999999999999999,11.684932708740234,0.9818515777587891,11.901283264160156,2.196995496749878,llama
17.0,0.06937158107757568,0.5333333333333333,9.565316200256348,0.9818515777587891,9.74242115020752,2.131152868270874,llama
18.0,0.06579364091157913,0.5333333333333333,9.284366607666016,0.9818515777587891,9.456219673156738,2.0721845626831055,llama
19.0,0.07862222194671631,0.5999999999999999,9.469093322753906,0.9818515777587891,9.644457817077637,2.0509040355682373,llama
20.0,0.08072692155838013,0.5999999999999999,8.817268371582031,0.9818515777587891,8.980487823486328,2.0333187580108643,llama
21.0,0.06873679161071777,0.5333333333333333,10.918292045593262,0.9818515777587891,11.120396614074707,2.175679922103882,llama
22.0,0.06211535260081291,0.5333333333333333,10.29542064666748,0.9818515777587891,10.486015319824219,2.053589105606079,llama
23.0,0.08177128434181213,0.5999999999999999,8.878399848937988,0.9818515777587891,9.042778015136719,2.0057811737060547,llama
24.0,0.0659375861287117,0.5333333333333333,10.347784042358398,0.9818515777587891,10.539359092712402,2.0501506328582764,llama
25.0,0.07168493419885635,0.5333333333333333,8.805060386657715,0.9818515777587891,8.968029022216797,1.9989356994628906,llama
26.0,0.06840493530035019,0.5333333333333333,10.506991386413574,0.9818515777587891,10.701435089111328,2.1948862075805664,llama
27.0,0.06318937987089157,0.5333333333333333,9.27481460571289,0.9818515777587891,9.44653034210205,2.0062625408172607,llama
28.0,0.07522214204072952,0.5999999999999999,11.604812622070312,0.9818515777587891,11.819653511047363,2.209909677505493,llama
29.0,0.06698080152273178,0.46666666666666673,8.80515193939209,0.9818515777587891,8.968169212341309,2.111865282058716,llama
30.0,0.07215490192174911,0.5333333333333333,9.368354797363281,0.9818515777587891,9.54178524017334,2.012585163116455,llama
31.0,0.07585356384515762,0.5999999999999999,10.716845512390137,0.9818515777587891,10.915241241455078,2.10735821723938,llama
32.0,0.05738646909594536,0.46666666666666673,9.851306915283203,0.9818515777587891,10.033713340759277,1.9875316619873047,llama
33.0,0.06734992563724518,0.5333333333333333,10.188026428222656,0.9818515777587891,10.376633644104004,2.1478941440582275,llama
34.0,0.05789613723754883,0.46666666666666673,10.808589935302734,0.9818515777587891,11.008734703063965,2.101750373840332,llama
35.0,0.07501662522554398,0.5333333333333333,9.889244079589844,0.9818515777587891,10.072345733642578,2.102806329727173,llama
36.0,0.05451526120305061,0.39999999999999997,8.67406177520752,0.9818515777587891,8.834617614746094,2.0074918270111084,llama
37.0,0.08572924137115479,0.6666666666666666,10.935463905334473,0.9818515777587891,11.137947082519531,2.200124740600586,llama
38.0,0.08199149370193481,0.6666666666666666,9.889400482177734,0.9818515777587891,10.072516441345215,2.09621262550354,llama
39.0,0.07041478902101517,0.5333333333333333,9.091017723083496,0.9818515777587891,9.259366035461426,2.0123212337493896,llama
40.0,0.08425811678171158,0.6666666666666666,9.102782249450684,0.9818515777587891,9.271279335021973,2.0015735626220703,llama
41.0,0.07589300721883774,0.5999999999999999,11.00085735321045,0.9818515777587891,11.204455375671387,2.2685983180999756,llama
42.0,0.08090423047542572,0.5999999999999999,10.042516708374023,0.9818515777587891,10.228412628173828,2.0969507694244385,llama
43.0,0.06978584825992584,0.5333333333333333,10.260345458984375,0.9818515777587891,10.450301170349121,2.1732218265533447,llama
44.0,0.07263655215501785,0.5333333333333333,10.840255737304688,0.9818515777587891,11.040911674499512,2.222099542617798,llama
45.0,0.07172834128141403,0.5999999999999999,11.663983345031738,0.9818515777587891,11.87989330291748,2.260601758956909,llama
46.0,0.07999510318040848,0.6666666666666666,9.311263084411621,0.9818515777587891,9.483622550964355,2.1045830249786377,llama
47.0,0.08106710761785507,0.5999999999999999,10.12273120880127,0.9818515777587891,10.310099601745605,2.159895896911621,llama
48.0,0.07632362842559814,0.5999999999999999,10.210746765136719,0.9818515777587891,10.399754524230957,2.2228825092315674,llama
49.0,0.07477689534425735,0.5999999999999999,9.061945915222168,0.9818515777587891,9.229716300964355,2.1677439212799072,llama
0.0,0.03710939362645149,0.5177083333333332,14.10929012298584,0.9961382746696472,14.164271354675293,2.1181209087371826,gemma
1.0,0.04328470304608345,0.5619791666666668,12.308209419250488,0.9961382746696472,12.356155395507812,2.149569272994995,gemma
2.0,0.03788255155086517,0.5541666666666668,12.888847351074219,0.9961382746696472,12.93899154663086,2.0906360149383545,gemma
3.0,0.053731370717287064,0.6001041666666665,12.242939949035645,0.9961382746696472,12.290629386901855,2.0640313625335693,gemma
4.0,0.04911798611283302,0.5597916666666669,13.014349937438965,0.9961382746696472,13.064946174621582,2.0974929332733154,gemma
5.0,0.04935329034924507,0.5656250000000002,13.381629943847656,0.9961382746696472,13.433738708496094,2.052903175354004,gemma
6.0,0.03468412160873413,0.5195833333333332,12.522534370422363,0.9961382746696472,12.571273803710938,2.077291250228882,gemma
7.0,0.04186578467488289,0.5188541666666665,13.344258308410645,0.9961382746696472,13.396232604980469,2.0843844413757324,gemma
8.0,0.03721674531698227,0.5193749999999998,13.01495361328125,0.9961382746696472,13.0656156539917,2.1017773151397705,gemma
9.0,0.04411119595170021,0.521875,11.909843444824219,0.9961382746696472,11.956253051757812,1.9813624620437622,gemma
10.0,0.027947768568992615,0.4400000000000001,13.88244915008545,0.9961382746696472,13.936535835266113,2.065497636795044,gemma
11.0,0.04804369807243347,0.5999999999999999,13.019684791564941,0.9961382746696472,13.0704345703125,2.0489938259124756,gemma
12.0,0.050144363194704056,0.5999999999999999,12.67315673828125,0.9961382746696472,12.722590446472168,2.076707601547241,gemma
13.0,0.0395992249250412,0.5199999999999999,14.535102844238281,0.9961382746696472,14.591667175292969,2.152437448501587,gemma
14.0,0.03592459484934807,0.5256249999999999,12.547576904296875,0.9961382746696472,12.596497535705566,1.999656081199646,gemma
15.0,0.055093664675951004,0.6392708333333332,14.075469970703125,0.9961382746696472,14.130290031433105,2.110224485397339,gemma
16.0,0.03543918952345848,0.5199999999999999,14.795145988464355,0.9961382746696472,14.852734565734863,2.169487953186035,gemma
17.0,0.050445038825273514,0.5600000000000002,12.675314903259277,0.9961382746696472,12.724675178527832,2.0378568172454834,gemma
18.0,0.029363835230469704,0.48000000000000015,14.496726036071777,0.9961382746696472,14.553139686584473,2.21386981010437,gemma
19.0,0.03196420893073082,0.4777083333333334,13.726600646972656,0.9961382746696472,13.780035972595215,2.159552812576294,gemma
20.0,0.05777865648269653,0.6343749999999999,13.11328411102295,0.9961382746696472,13.164313316345215,2.122189521789551,gemma
21.0,0.052488774061203,0.6399999999999999,13.875404357910156,0.9961382746696472,13.929484367370605,2.1188738346099854,gemma
22.0,0.02745102345943451,0.4456250000000001,11.851252555847168,0.9961382746696472,11.897482872009277,2.0778558254241943,gemma
