model_key,window,transition_layers,n_transitions,decision_start,decision_layers,leakage_free,integral_corr_deltaU,abs_integral_corr_deltaU,energy_corr_deltaU,mean_corr_deltaU,slope_corr_deltaU,ridge_deltaU_r2,ridge_deltaU_corr,mechanism_acc,mechanism_macro_f1
llama,O_early_0_25depth,"[0, 1, 2, 3]",4,11,"[11, 12, 13, 14]",True,0.23383780647764907,0.2960683866299761,0.2863570715294751,0.23383780647764907,0.18927018388645922,0.161592528735214,0.4021187001549141,0.44675925925925924,0.4451798699602733
llama,O_mid_25_55depth,"[4, 5, 6, 7, 8]",5,11,"[11, 12, 13, 14]",True,-0.03485140361485126,0.04372962425882666,0.04090212057917932,-0.03485140227562699,-0.09988407159921132,0.011008058694062961,0.11387184805204556,0.4976851851851852,0.49417256497134465
llama,O_predecision_all,"[0, 1, 2, 3, 4, 5, 6, 7, 8, 9]",10,11,"[11, 12, 13, 14]",True,0.33867681501889024,0.14225358172629796,0.10645233749260112,0.33867681503614255,0.3158070538030181,0.29945473756697893,0.5473526715487452,0.5300925925925926,0.5269100569751551
llama,O_after_topology_until_predecision,"[1, 2, 3, 4, 5, 6, 7, 8, 9]",9,11,"[11, 12, 13, 14]",True,0.3510085942317621,0.12396231594069226,0.09836275542450541,0.351008594131678,0.1645915520970486,0.2847921870060153,0.5338427435106411,0.5208333333333334,0.5207731740871396
llama,O_after_mechanism_until_predecision,"[5, 6, 7, 8, 9]",5,11,"[11, 12, 13, 14]",True,0.18738524711606577,0.06544050656673868,0.061281191135223186,0.18738525078109755,0.22039258174890888,0.09441866763987516,0.308085067664753,0.5023148148148148,0.4970896294958466
llama,O_after_downstream_until_predecision,"[2, 3, 4, 5, 6, 7, 8, 9]",8,11,"[11, 12, 13, 14]",True,0.26734733299518315,0.10120619741837239,0.08715489152341266,0.26734733299518315,0.23752986213044763,0.14755986021475265,0.38548841608014806,0.5185185185185185,0.5180927769428282
llama,O_after_overall_until_predecision,"[2, 3, 4, 5, 6, 7, 8, 9]",8,11,"[11, 12, 13, 14]",True,0.26734733299518315,0.10120619741837239,0.08715489152341266,0.26734733299518315,0.23752986213044763,0.14755986021475265,0.38548841608014806,0.5185185185185185,0.5180927769428282
llama,O_cm4d_mechanism_only,"[2, 3, 4]",3,11,"[11, 12, 13, 14]",True,0.19209087018256696,0.16409456979632492,0.15358448087079551,0.19209086942754047,0.11904753433169797,0.055640322354499006,0.23651576414628572,0.4652777777777778,0.46844726654706825
llama,O_cm4d_downstream_only,"[0, 1]",2,11,"[11, 12, 13, 14]",True,0.19381150634901737,0.34455023308454175,0.3406331212426951,0.19381150634901737,0.22507992105792118,0.16521861450263986,0.40650505506983153,0.3912037037037037,0.3982788560692297
