shuffle_id,alignment_mean,alignment_positive_fraction,path_length,endpoint_distance,detour_ratio,curvature_mean,model,state_type,init_seed
45.0,0.023691250011324883,0.4444444444444446,7.622947692871094,0.8310847878456116,9.175654411315918,1.9864190816879272,qwen,random_initialization,1703
46.0,0.02646421082317829,0.4444444444444446,8.209301948547363,0.8310847878456116,9.88134765625,2.091808795928955,qwen,random_initialization,1703
47.0,0.051890015602111816,0.5555555555555555,8.259811401367188,0.8310847878456116,9.942255020141602,2.0677528381347656,qwen,random_initialization,1703
48.0,0.03250931575894356,0.48148148148148157,8.62827205657959,0.8310847878456116,10.385847091674805,2.0824594497680664,qwen,random_initialization,1703
49.0,0.05183142423629761,0.5555555555555555,9.618361473083496,0.8310847878456116,11.577812194824219,2.1745917797088623,qwen,random_initialization,1703
0.0,0.06530692428350449,0.5340277777777778,8.711173057556152,0.9811456799507141,8.879429817199707,1.9937838315963745,llama,trained_checkpoint,trained
1.0,0.07882815599441528,0.6055555555555555,9.603523254394531,0.9811456799507141,9.789219856262207,2.1224725246429443,llama,trained_checkpoint,trained
2.0,0.06876322627067566,0.5958333333333332,10.003189086914062,0.9811456799507141,10.196505546569824,2.1461143493652344,llama,trained_checkpoint,trained
3.0,0.0659361481666565,0.5333333333333333,10.957390785217285,0.9811456799507141,11.169219970703125,2.2605788707733154,llama,trained_checkpoint,trained
4.0,0.06661959737539291,0.46666666666666673,10.410208702087402,0.9811456799507141,10.611363410949707,2.1052112579345703,llama,trained_checkpoint,trained
5.0,0.07582629472017288,0.5999999999999999,9.659607887268066,0.9811456799507141,9.846309661865234,2.0530624389648438,llama,trained_checkpoint,trained
6.0,0.05948709324002266,0.46666666666666673,10.13060474395752,0.9811456799507141,10.326471328735352,2.0903308391571045,llama,trained_checkpoint,trained
7.0,0.07566262036561966,0.5333333333333333,9.8346529006958,0.9811456799507141,10.024725914001465,2.102102518081665,llama,trained_checkpoint,trained
8.0,0.0740920752286911,0.5999999999999999,9.659360885620117,0.9811456799507141,9.846203804016113,2.1581618785858154,llama,trained_checkpoint,trained
9.0,0.07565886527299881,0.6020833333333332,9.984492301940918,0.9811456799507141,10.177314758300781,2.1067888736724854,llama,trained_checkpoint,trained
10.0,0.0728655457496643,0.597222222222222,9.74460220336914,0.9811456799507141,9.932762145996094,2.1097538471221924,llama,trained_checkpoint,trained
11.0,0.0674680694937706,0.5333333333333333,9.957340240478516,0.9811456799507141,10.149588584899902,2.1911685466766357,llama,trained_checkpoint,trained
12.0,0.07680746167898178,0.5999999999999999,10.585865020751953,0.9811456799507141,10.790369987487793,2.1387808322906494,llama,trained_checkpoint,trained
13.0,0.07090245932340622,0.5361111111111111,10.62109088897705,0.9811456799507141,10.826205253601074,2.1343448162078857,llama,trained_checkpoint,trained
14.0,0.07072824239730835,0.5402777777777777,9.91985034942627,0.9811456799507141,10.11156940460205,2.085886001586914,llama,trained_checkpoint,trained
15.0,0.0650455579161644,0.5333333333333333,10.272709846496582,0.9811456799507141,10.471214294433594,2.1211698055267334,llama,trained_checkpoint,trained
16.0,0.06993621587753296,0.5999999999999999,9.955070495605469,0.9811456799507141,10.147400856018066,2.0909230709075928,llama,trained_checkpoint,trained
17.0,0.055791210383176804,0.39999999999999997,10.108765602111816,0.9811456799507141,10.3040132522583,2.0196895599365234,llama,trained_checkpoint,trained
18.0,0.08582788705825806,0.6652777777777777,8.862685203552246,0.9811456799507141,9.034000396728516,2.0356125831604004,llama,trained_checkpoint,trained
19.0,0.07708740234375,0.6041666666666666,8.957186698913574,0.9811456799507141,9.130157470703125,2.136364221572876,llama,trained_checkpoint,trained
20.0,0.07802779972553253,0.5999999999999999,9.239323616027832,0.9811456799507141,9.417914390563965,2.037466287612915,llama,trained_checkpoint,trained
21.0,0.07455659657716751,0.5999999999999999,9.658648490905762,0.9811456799507141,9.845181465148926,2.132993221282959,llama,trained_checkpoint,trained
22.0,0.0709017664194107,0.5333333333333333,10.061959266662598,0.9811456799507141,10.25650405883789,2.0570788383483887,llama,trained_checkpoint,trained
23.0,0.07637874037027359,0.5999999999999999,9.601733207702637,0.9811456799507141,9.787381172180176,1.9869012832641602,llama,trained_checkpoint,trained
24.0,0.07137510925531387,0.5958333333333332,9.37668228149414,0.9811456799507141,9.557848930358887,2.046581983566284,llama,trained_checkpoint,trained
25.0,0.07039235532283783,0.5333333333333333,9.555657386779785,0.9811456799507141,9.740315437316895,2.0700693130493164,llama,trained_checkpoint,trained
26.0,0.07332874089479446,0.5958333333333332,9.27246379852295,0.9811456799507141,9.451677322387695,2.000962257385254,llama,trained_checkpoint,trained
27.0,0.06963000446557999,0.5993055555555554,10.533036231994629,0.9811456799507141,10.7365140914917,2.133211374282837,llama,trained_checkpoint,trained
28.0,0.05493489280343056,0.39999999999999997,9.779121398925781,0.9811456799507141,9.968032836914062,2.0426583290100098,llama,trained_checkpoint,trained
29.0,0.08153298497200012,0.6638888888888889,8.53631591796875,0.9811456799507141,8.701125144958496,2.0771236419677734,llama,trained_checkpoint,trained
30.0,0.0709553137421608,0.5999999999999999,10.232468605041504,0.9811456799507141,10.430161476135254,2.116981267929077,llama,trained_checkpoint,trained
31.0,0.07480782270431519,0.6055555555555555,10.35499095916748,0.9811456799507141,10.555068969726562,2.1959524154663086,llama,trained_checkpoint,trained
32.0,0.06246301531791687,0.4083333333333334,10.465038299560547,0.9811456799507141,10.667263984680176,2.0221683979034424,llama,trained_checkpoint,trained
33.0,0.0674632266163826,0.5333333333333333,9.453620910644531,0.9811456799507141,9.636194229125977,2.1263091564178467,llama,trained_checkpoint,trained
34.0,0.0740940198302269,0.5333333333333333,10.285123825073242,0.9811456799507141,10.483848571777344,2.0957834720611572,llama,trained_checkpoint,trained
35.0,0.0763227567076683,0.6659722222222223,9.874933242797852,0.9811456799507141,10.065650939941406,2.059283971786499,llama,trained_checkpoint,trained
36.0,0.07991766184568405,0.5999999999999999,7.5537109375,0.9811456799507141,7.699676513671875,2.023348093032837,llama,trained_checkpoint,trained
37.0,0.07064085453748703,0.5333333333333333,9.621211051940918,0.9811456799507141,9.807085990905762,2.1675827503204346,llama,trained_checkpoint,trained
38.0,0.07511642575263977,0.5999999999999999,10.794909477233887,0.9811456799507141,11.003631591796875,2.207594633102417,llama,trained_checkpoint,trained
39.0,0.07105082273483276,0.5375,10.42081356048584,0.9811456799507141,10.622210502624512,2.1260077953338623,llama,trained_checkpoint,trained
40.0,0.05146060511469841,0.39999999999999997,9.169422149658203,0.9811456799507141,9.346705436706543,2.0287859439849854,llama,trained_checkpoint,trained
41.0,0.05473579093813896,0.4048611111111111,9.619101524353027,0.9811456799507141,9.804957389831543,1.9756399393081665,llama,trained_checkpoint,trained
42.0,0.06795109063386917,0.4722222222222223,9.43494701385498,0.9811456799507141,9.617134094238281,2.044396162033081,llama,trained_checkpoint,trained
43.0,0.07810230553150177,0.6673611111111111,9.493617057800293,0.9811456799507141,9.677045822143555,2.0497968196868896,llama,trained_checkpoint,trained
44.0,0.07516782730817795,0.5999999999999999,9.4909029006958,0.9811456799507141,9.674397468566895,2.0514872074127197,llama,trained_checkpoint,trained
45.0,0.06808044761419296,0.5333333333333333,11.758515357971191,0.9811456799507141,11.985820770263672,2.3599154949188232,llama,trained_checkpoint,trained
46.0,0.07180160284042358,0.597222222222222,8.059067726135254,0.9811456799507141,8.214648246765137,1.9651504755020142,llama,trained_checkpoint,trained
47.0,0.06434163451194763,0.5333333333333333,9.200312614440918,0.9811456799507141,9.378125190734863,2.0835301876068115,llama,trained_checkpoint,trained
48.0,0.07951724529266357,0.6055555555555555,9.289109230041504,0.9811456799507141,9.46854305267334,1.9966014623641968,llama,trained_checkpoint,trained
49.0,0.08299548923969269,0.6625,7.852811813354492,0.9811456799507141,8.004718780517578,2.032302141189575,llama,trained_checkpoint,trained
0.0,0.07759176939725876,0.5333333333333333,4.232734680175781,0.7828288078308105,5.409060955047607,1.96867036819458,llama,random_initialization,1701
1.0,0.09141456335783005,0.5999999999999999,4.045738220214844,0.7828288078308105,5.170180797576904,2.086318254470825,llama,random_initialization,1701
2.0,0.09420209378004074,0.5999999999999999,5.048475742340088,0.7828288078308105,6.4518656730651855,2.135418176651001,llama,random_initialization,1701
3.0,0.07151687145233154,0.5333333333333333,5.512254238128662,0.7828288078308105,7.044172763824463,2.3767147064208984,llama,random_initialization,1701
4.0,0.04452568292617798,0.46666666666666673,5.191870212554932,0.7828288078308105,6.634802341461182,2.11863112449646,llama,random_initialization,1701
5.0,0.08080245554447174,0.5999999999999999,4.348585605621338,0.7828288078308105,5.557340145111084,2.001291036605835,llama,random_initialization,1701
6.0,0.04385953024029732,0.46666666666666673,4.683290481567383,0.7828288078308105,5.984996795654297,2.113225221633911,llama,random_initialization,1701
7.0,0.07350677996873856,0.5333333333333333,4.86029577255249,0.7828288078308105,6.210912227630615,2.078474998474121,llama,random_initialization,1701
8.0,0.0930512323975563,0.5999999999999999,4.426967144012451,0.7828288078308105,5.657348155975342,2.1292197704315186,llama,random_initialization,1701
9.0,0.08781012147665024,0.5999999999999999,4.903641700744629,0.7828288078308105,6.266577243804932,2.0518999099731445,llama,random_initialization,1701
10.0,0.09650871902704239,0.5999999999999999,4.923727035522461,0.7828288078308105,6.292165756225586,2.123633623123169,llama,random_initialization,1701
11.0,0.07232262939214706,0.5333333333333333,4.5549635887146,0.7828288078308105,5.821020126342773,2.2237319946289062,llama,random_initialization,1701
12.0,0.09544452279806137,0.5999999999999999,5.121810436248779,0.7828288078308105,6.54548454284668,2.157711982727051,llama,random_initialization,1701
13.0,0.07542269676923752,0.5333333333333333,5.5199761390686035,0.7828288078308105,7.054288387298584,2.168527364730835,llama,random_initialization,1701
14.0,0.07836853712797165,0.5333333333333333,4.951241970062256,0.7828288078308105,6.327365875244141,2.081235408782959,llama,random_initialization,1701
15.0,0.06570949405431747,0.5333333333333333,5.13484001159668,0.7828288078308105,6.562010288238525,2.1270506381988525,llama,random_initialization,1701
16.0,0.09032332897186279,0.5999999999999999,5.130753993988037,0.7828288078308105,6.556673526763916,2.113041877746582,llama,random_initialization,1701
17.0,0.030836479738354683,0.39999999999999997,5.152008056640625,0.7828288078308105,6.584001064300537,2.02152156829834,llama,random_initialization,1701
18.0,0.11295642703771591,0.6666666666666666,4.054666996002197,0.7828288078308105,5.181599140167236,1.9796314239501953,llama,random_initialization,1701
19.0,0.09979120641946793,0.5999999999999999,4.005882263183594,0.7828288078308105,5.119422435760498,2.186560869216919,llama,random_initialization,1701
20.0,0.08785418421030045,0.5999999999999999,4.309372425079346,0.7828288078308105,5.507194519042969,2.002068519592285,llama,random_initialization,1701
21.0,0.08876044303178787,0.5999999999999999,4.560294151306152,0.7828288078308105,5.827854156494141,2.1038553714752197,llama,random_initialization,1701
22.0,0.07677775621414185,0.5333333333333333,4.789037704467773,0.7828288078308105,6.1200270652771,2.070279836654663,llama,random_initialization,1701
23.0,0.09361491352319717,0.5999999999999999,4.243676662445068,0.7828288078308105,5.4231085777282715,1.9014997482299805,llama,random_initialization,1701
24.0,0.08596672862768173,0.5999999999999999,4.382694244384766,0.7828288078308105,5.6009745597839355,2.0594704151153564,llama,random_initialization,1701
25.0,0.07114680856466293,0.5333333333333333,4.84035062789917,0.7828288078308105,6.185722351074219,2.0928795337677,llama,random_initialization,1701
26.0,0.07862769812345505,0.5999999999999999,4.7798752784729,0.7828288078308105,6.108188629150391,1.99374520778656,llama,random_initialization,1701
27.0,0.08540549874305725,0.5999999999999999,5.13774299621582,0.7828288078308105,6.565448760986328,2.1095447540283203,llama,random_initialization,1701
28.0,0.030314480885863304,0.39999999999999997,4.570477485656738,0.7828288078308105,5.840585231781006,2.0208492279052734,llama,random_initialization,1701
29.0,0.1086493730545044,0.6666666666666666,3.939474105834961,0.7828288078308105,5.034469127655029,2.0909359455108643,llama,random_initialization,1701
30.0,0.08481204509735107,0.5999999999999999,4.904542446136475,0.7828288078308105,6.267652988433838,2.0641424655914307,llama,random_initialization,1701
31.0,0.08595011383295059,0.5999999999999999,5.35685920715332,0.7828288078308105,6.845452785491943,2.2112064361572266,llama,random_initialization,1701
32.0,0.032907042652368546,0.39999999999999997,5.252771377563477,0.7828288078308105,6.7127532958984375,2.032956123352051,llama,random_initialization,1701
33.0,0.06841794401407242,0.5333333333333333,4.38435697555542,0.7828288078308105,5.602729797363281,2.175786018371582,llama,random_initialization,1701
34.0,0.06522857397794724,0.5333333333333333,4.844081878662109,0.7828288078308105,6.190288543701172,2.051508665084839,llama,random_initialization,1701
35.0,0.10382020473480225,0.6666666666666666,4.456481456756592,0.7828288078308105,5.694911956787109,2.002697229385376,llama,random_initialization,1701
36.0,0.08535414934158325,0.5999999999999999,3.278796434402466,0.7828288078308105,4.190088748931885,1.967747688293457,llama,random_initialization,1701
37.0,0.07322952151298523,0.5333333333333333,4.5842814445495605,0.7828288078308105,5.858475208282471,2.1732914447784424,llama,random_initialization,1701
38.0,0.08974635601043701,0.5999999999999999,5.460463047027588,0.7828288078308105,6.97803258895874,2.257570505142212,llama,random_initialization,1701
39.0,0.07340236753225327,0.5333333333333333,4.964719772338867,0.7828288078308105,6.344576358795166,2.1358649730682373,llama,random_initialization,1701
40.0,0.02778937853872776,0.39999999999999997,4.15764856338501,0.7828288078308105,5.312938213348389,1.9683116674423218,llama,random_initialization,1701
41.0,0.027904868125915527,0.39999999999999997,4.9640326499938965,0.7828288078308105,6.343597412109375,1.9666439294815063,llama,random_initialization,1701
42.0,0.052306581288576126,0.46666666666666673,4.676698684692383,0.7828288078308105,5.976551055908203,1.9982305765151978,llama,random_initialization,1701
43.0,0.11738515645265579,0.6666666666666666,4.510444641113281,0.7828288078308105,5.76411247253418,2.0544655323028564,llama,random_initialization,1701
44.0,0.09221065789461136,0.5999999999999999,4.469923973083496,0.7828288078308105,5.712555408477783,2.0090324878692627,llama,random_initialization,1701
45.0,0.0660301223397255,0.5333333333333333,6.103357791900635,0.7828288078308105,7.799582004547119,2.476762533187866,llama,random_initialization,1701
46.0,0.07693120837211609,0.5999999999999999,3.9287776947021484,0.7828288078308105,5.020731449127197,1.958396315574646,llama,random_initialization,1701
47.0,0.0701795443892479,0.5333333333333333,4.101991176605225,0.7828288078308105,5.242191314697266,2.0623462200164795,llama,random_initialization,1701
48.0,0.09177552908658981,0.5999999999999999,4.4448161125183105,0.7828288078308105,5.680156707763672,1.9334626197814941,llama,random_initialization,1701
49.0,0.10426592081785202,0.6666666666666666,3.308549165725708,0.7828288078308105,4.228139400482178,1.9597240686416626,llama,random_initialization,1701
0.0,0.07731413096189499,0.5333333333333333,4.196716785430908,0.776902973651886,5.4039435386657715,1.9691953659057617,llama,random_initialization,1702
1.0,0.09098609536886215,0.5999999999999999,4.01825475692749,0.776902973651886,5.174387454986572,2.0855214595794678,llama,random_initialization,1702
2.0,0.0944964662194252,0.5999999999999999,5.016341686248779,0.776902973651886,6.459310531616211,2.136024236679077,llama,random_initialization,1702
3.0,0.0708857849240303,0.5333333333333333,5.492509365081787,0.776902973651886,7.072229862213135,2.3810012340545654,llama,random_initialization,1702
4.0,0.04370717331767082,0.46666666666666673,5.165943622589111,0.776902973651886,6.651625156402588,2.1206772327423096,llama,random_initialization,1702
5.0,0.079618439078331,0.5999999999999999,4.318691730499268,0.776902973651886,5.560873031616211,2.0031352043151855,llama,random_initialization,1702
6.0,0.04345228150486946,0.46666666666666673,4.653355121612549,0.776902973651886,5.9916534423828125,2.1122093200683594,llama,random_initialization,1702
7.0,0.07319691777229309,0.5333333333333333,4.843217849731445,0.776902973651886,6.236180782318115,2.0796456336975098,llama,random_initialization,1702
8.0,0.09402962774038315,0.5999999999999999,4.379509449005127,0.776902973651886,5.639503479003906,2.1283843517303467,llama,random_initialization,1702
9.0,0.08796790987253189,0.5999999999999999,4.8857951164245605,0.776902973651886,6.290842533111572,2.0522682666778564,llama,random_initialization,1702
10.0,0.09700985997915268,0.5999999999999999,4.882236480712891,0.776902973651886,6.2866363525390625,2.121525526046753,llama,random_initialization,1702
11.0,0.07192718982696533,0.5333333333333333,4.521894931793213,0.776902973651886,5.822831630706787,2.222399950027466,llama,random_initialization,1702
12.0,0.09576815366744995,0.5999999999999999,5.079651355743408,0.776902973651886,6.541027545928955,2.1566689014434814,llama,random_initialization,1702
13.0,0.07527431845664978,0.5333333333333333,5.493841648101807,0.776902973651886,7.074037075042725,2.1710057258605957,llama,random_initialization,1702
14.0,0.07799691706895828,0.5333333333333333,4.903807640075684,0.776902973651886,6.31444787979126,2.078016519546509,llama,random_initialization,1702
15.0,0.06638159602880478,0.5333333333333333,5.091882705688477,0.776902973651886,6.556375503540039,2.124753475189209,llama,random_initialization,1702
16.0,0.09014171361923218,0.5999999999999999,5.110128402709961,0.776902973651886,6.579687118530273,2.1150217056274414,llama,random_initialization,1702
17.0,0.02953146956861019,0.39999999999999997,5.121757984161377,0.776902973651886,6.595089435577393,2.022247076034546,llama,random_initialization,1702
18.0,0.112864650785923,0.6666666666666666,4.011244297027588,0.776902973651886,5.165224075317383,1.9778733253479004,llama,random_initialization,1702
19.0,0.09986007213592529,0.5999999999999999,3.9668285846710205,0.776902973651886,5.10822057723999,2.184842824935913,llama,random_initialization,1702
20.0,0.08720359951257706,0.5999999999999999,4.282582759857178,0.776902973651886,5.514244556427002,2.000123977661133,llama,random_initialization,1702
21.0,0.0891624316573143,0.5999999999999999,4.525600433349609,0.776902973651886,5.82720422744751,2.1017353534698486,llama,random_initialization,1702
22.0,0.07630496472120285,0.5333333333333333,4.754089832305908,0.776902973651886,6.121465682983398,2.068492889404297,llama,random_initialization,1702
23.0,0.0936088040471077,0.5999999999999999,4.212395191192627,0.776902973651886,5.424116611480713,1.9008516073226929,llama,random_initialization,1702
24.0,0.08612332493066788,0.5999999999999999,4.346861362457275,0.776902973651886,5.597195148468018,2.0576181411743164,llama,random_initialization,1702
25.0,0.07097872346639633,0.5333333333333333,4.803142070770264,0.776902973651886,6.1845574378967285,2.092844247817993,llama,random_initialization,1702
26.0,0.07681512087583542,0.5999999999999999,4.761960029602051,0.776902973651886,6.131584167480469,1.9932851791381836,llama,random_initialization,1702
27.0,0.08568727225065231,0.5999999999999999,5.109253406524658,0.776902973651886,6.578769207000732,2.110774278640747,llama,random_initialization,1702
28.0,0.029735341668128967,0.39999999999999997,4.53718376159668,0.776902973651886,5.842400074005127,2.0204756259918213,llama,random_initialization,1702
29.0,0.1094072237610817,0.6666666666666666,3.894822359085083,0.776902973651886,5.015426158905029,2.0895373821258545,llama,random_initialization,1702
30.0,0.08487272262573242,0.5999999999999999,4.866880416870117,0.776902973651886,6.26683235168457,2.0631163120269775,llama,random_initialization,1702
31.0,0.08571817725896835,0.5999999999999999,5.335343837738037,0.776902973651886,6.869809627532959,2.211496114730835,llama,random_initialization,1702
32.0,0.03158745542168617,0.39999999999999997,5.223307132720947,0.776902973651886,6.725597381591797,2.0336356163024902,llama,random_initialization,1702
33.0,0.06830961257219315,0.5333333333333333,4.353640079498291,0.776902973651886,5.605981349945068,2.1734392642974854,llama,random_initialization,1702
34.0,0.06513328105211258,0.5333333333333333,4.8190412521362305,0.776902973651886,6.204986095428467,2.0511162281036377,llama,random_initialization,1702
35.0,0.10439781099557877,0.6666666666666666,4.426415920257568,0.776902973651886,5.69964075088501,2.0025689601898193,llama,random_initialization,1702
36.0,0.08515966683626175,0.5999999999999999,3.244257926940918,0.776902973651886,4.177513599395752,1.9649940729141235,llama,random_initialization,1702
37.0,0.07266847789287567,0.5333333333333333,4.542867660522461,0.776902973651886,5.849800109863281,2.1731107234954834,llama,random_initialization,1702
38.0,0.08956054598093033,0.5999999999999999,5.439958095550537,0.776902973651886,7.004486083984375,2.2611539363861084,llama,random_initialization,1702
39.0,0.07293687015771866,0.5333333333333333,4.910572052001953,0.776902973651886,6.323389530181885,2.1335620880126953,llama,random_initialization,1702
40.0,0.027070334181189537,0.39999999999999997,4.128635883331299,0.776902973651886,5.316120147705078,1.9678670167922974,llama,random_initialization,1702
41.0,0.027355020865797997,0.39999999999999997,4.939756870269775,0.776902973651886,6.360334396362305,1.9655667543411255,llama,random_initialization,1702
42.0,0.05196242406964302,0.46666666666666673,4.635514736175537,0.776902973651886,5.968933582305908,1.9962211847305298,llama,random_initialization,1702
43.0,0.11817779392004013,0.6666666666666666,4.4663567543029785,0.776902973651886,5.751112461090088,2.0528218746185303,llama,random_initialization,1702
44.0,0.0920223519206047,0.5999999999999999,4.427399158477783,0.776902973651886,5.7008957862854,2.0071861743927,llama,random_initialization,1702
45.0,0.06620364636182785,0.5333333333333333,6.06741189956665,0.776902973651886,7.812633037567139,2.4788830280303955,llama,random_initialization,1702
46.0,0.0769912526011467,0.5999999999999999,3.897353410720825,0.776902973651886,5.018449783325195,1.9597784280776978,llama,random_initialization,1702
47.0,0.07105797529220581,0.5333333333333333,4.067471027374268,0.776902973651886,5.237290859222412,2.060434579849243,llama,random_initialization,1702
48.0,0.09168723225593567,0.5999999999999999,4.422945022583008,0.776902973651886,5.69495153427124,1.9325246810913086,llama,random_initialization,1702
49.0,0.10486248880624771,0.6666666666666666,3.274414300918579,0.776902973651886,4.216145992279053,1.9595646858215332,llama,random_initialization,1702
0.0,0.07637059688568115,0.5333333333333333,4.231252670288086,0.7712612152099609,5.487438678741455,1.9697141647338867,llama,random_initialization,1703
1.0,0.09114807099103928,0.5999999999999999,4.056260108947754,0.7712612152099609,5.2606730461120605,2.0865142345428467,llama,random_initialization,1703
2.0,0.09433432668447495,0.5999999999999999,5.047697067260742,0.7712612152099609,6.546380519866943,2.134850263595581,llama,random_initialization,1703
3.0,0.07120182365179062,0.5333333333333333,5.521920680999756,0.7712612152099609,7.161454677581787,2.3793795108795166,llama,random_initialization,1703
4.0,0.04422052577137947,0.46666666666666673,5.184293746948242,0.7712612152099609,6.723392963409424,2.1195456981658936,llama,random_initialization,1703
5.0,0.08094854652881622,0.5999999999999999,4.336500644683838,0.7712612152099609,5.623900890350342,2.00089168548584,llama,random_initialization,1703
6.0,0.04369717836380005,0.46666666666666673,4.674069404602051,0.7712612152099609,6.061679840087891,2.114081382751465,llama,random_initialization,1703
7.0,0.0736122876405716,0.5333333333333333,4.86416482925415,0.7712612152099609,6.308241367340088,2.07814621925354,llama,random_initialization,1703
8.0,0.09203243255615234,0.5999999999999999,4.434085369110107,0.7712612152099609,5.750609874725342,2.1292922496795654,llama,random_initialization,1703
9.0,0.08758790045976639,0.5999999999999999,4.899963855743408,0.7712612152099609,6.354640960693359,2.051212787628174,llama,random_initialization,1703
10.0,0.09613269567489624,0.5999999999999999,4.930491924285889,0.7712612152099609,6.39434814453125,2.124056577682495,llama,random_initialization,1703
11.0,0.07233954221010208,0.5333333333333333,4.563600063323975,0.7712612152099609,5.918699264526367,2.224169969558716,llama,random_initialization,1703
12.0,0.09513089805841446,0.5999999999999999,5.1276469230651855,0.7712612152099609,6.650026798248291,2.15805983543396,llama,random_initialization,1703
13.0,0.0753285214304924,0.5333333333333333,5.520534515380859,0.7712612152099609,7.1595778465271,2.1684207916259766,llama,random_initialization,1703
14.0,0.07817146182060242,0.5333333333333333,4.957576274871826,0.7712612152099609,6.429514408111572,2.081664800643921,llama,random_initialization,1703
15.0,0.06576022505760193,0.5333333333333333,5.123660564422607,0.7712612152099609,6.644781589508057,2.1258115768432617,llama,random_initialization,1703
16.0,0.08999913185834885,0.5999999999999999,5.122735500335693,0.7712612152099609,6.643573760986328,2.112881660461426,llama,random_initialization,1703
17.0,0.029831090942025185,0.39999999999999997,5.1546430587768555,0.7712612152099609,6.6849822998046875,2.022146463394165,llama,random_initialization,1703
18.0,0.11187944561243057,0.6666666666666666,4.057028770446777,0.7712612152099609,5.261646270751953,1.9800177812576294,llama,random_initialization,1703
19.0,0.09899356216192245,0.5999999999999999,4.0216755867004395,0.7712612152099609,5.215882778167725,2.1876564025878906,llama,random_initialization,1703
20.0,0.08801698684692383,0.5999999999999999,4.290468692779541,0.7712612152099609,5.564273834228516,2.0016682147979736,llama,random_initialization,1703
21.0,0.08917328715324402,0.5999999999999999,4.538937091827393,0.7712612152099609,5.886455535888672,2.100569009780884,llama,random_initialization,1703
22.0,0.07680344581604004,0.5333333333333333,4.783788204193115,0.7712612152099609,6.203988552093506,2.0706069469451904,llama,random_initialization,1703
23.0,0.09315195679664612,0.5999999999999999,4.2461347579956055,0.7712612152099609,5.5068182945251465,1.902441382408142,llama,random_initialization,1703
24.0,0.08568054437637329,0.5999999999999999,4.374752044677734,0.7712612152099609,5.673635959625244,2.057874917984009,llama,random_initialization,1703
25.0,0.07070742547512054,0.5333333333333333,4.833789348602295,0.7712612152099609,6.268988132476807,2.0914528369903564,llama,random_initialization,1703
26.0,0.07826369255781174,0.5999999999999999,4.790338039398193,0.7712612152099609,6.212562084197998,1.994706153869629,llama,random_initialization,1703
27.0,0.0856572687625885,0.5999999999999999,5.14325475692749,0.7712612152099609,6.6701788902282715,2.1106302738189697,llama,random_initialization,1703
28.0,0.029869170859456062,0.39999999999999997,4.569572925567627,0.7712612152099609,5.926128387451172,2.022113561630249,llama,random_initialization,1703
29.0,0.10800715535879135,0.6666666666666666,3.9420478343963623,0.7712612152099609,5.112609386444092,2.089660406112671,llama,random_initialization,1703
30.0,0.08460438251495361,0.5999999999999999,4.898897171020508,0.7712612152099609,6.35338830947876,2.0620059967041016,llama,random_initialization,1703
31.0,0.08631930500268936,0.5999999999999999,5.357491970062256,0.7712612152099609,6.948057651519775,2.2110981941223145,llama,random_initialization,1703
32.0,0.032569002360105515,0.39999999999999997,5.251004695892334,0.7712612152099609,6.809952259063721,2.0329716205596924,llama,random_initialization,1703
33.0,0.0676625445485115,0.5333333333333333,4.383274555206299,0.7712612152099609,5.684616565704346,2.1747047901153564,llama,random_initialization,1703
34.0,0.06536278128623962,0.5333333333333333,4.838255405426025,0.7712612152099609,6.274546146392822,2.05145525932312,llama,random_initialization,1703
35.0,0.10417211055755615,0.6666666666666666,4.449729919433594,0.7712612152099609,5.770715713500977,2.002310037612915,llama,random_initialization,1703
36.0,0.08475681394338608,0.5999999999999999,3.277033567428589,0.7712612152099609,4.250101089477539,1.967023253440857,llama,random_initialization,1703
37.0,0.07251142710447311,0.5333333333333333,4.589243412017822,0.7712612152099609,5.951941013336182,2.1749112606048584,llama,random_initialization,1703
38.0,0.09030359983444214,0.5999999999999999,5.454556941986084,0.7712612152099609,7.074028015136719,2.257486581802368,llama,random_initialization,1703
39.0,0.07292374968528748,0.5333333333333333,4.9731221199035645,0.7712612152099609,6.449693202972412,2.1379332542419434,llama,random_initialization,1703
40.0,0.027507921680808067,0.39999999999999997,4.15922737121582,0.7712612152099609,5.393998622894287,1.9679983854293823,llama,random_initialization,1703
41.0,0.027339547872543335,0.39999999999999997,4.9623589515686035,0.7712612152099609,6.435577869415283,1.9665093421936035,llama,random_initialization,1703
42.0,0.0519360788166523,0.46666666666666673,4.67423152923584,0.7712612152099609,6.062062740325928,1.995571494102478,llama,random_initialization,1703
43.0,0.11691933870315552,0.6666666666666666,4.505253314971924,0.7712612152099609,5.843013763427734,2.0539073944091797,llama,random_initialization,1703
44.0,0.09242542833089828,0.5999999999999999,4.459812641143799,0.7712612152099609,5.7839035987854,2.007904052734375,llama,random_initialization,1703
45.0,0.0659148320555687,0.5333333333333333,6.107119083404541,0.7712612152099609,7.920295715332031,2.4786102771759033,llama,random_initialization,1703
46.0,0.07581303268671036,0.5999999999999999,3.9316940307617188,0.7712612152099609,5.098916053771973,1.9608659744262695,llama,random_initialization,1703
47.0,0.0702984482049942,0.5333333333333333,4.085912227630615,0.7712612152099609,5.298832416534424,2.0610013008117676,llama,random_initialization,1703
48.0,0.09170287102460861,0.5999999999999999,4.439642429351807,0.7712612152099609,5.757659912109375,1.9336389303207397,llama,random_initialization,1703
