graph_id,condition,mechanism,rel_center_dist,rel_jaccard_dist,rel_weighted_jaccard_dist,rel_composite_dist,spread,entropy,DeltaU,split
0,clean,stable,-1.1920928955078125e-07,0.0,0.0,-5.960464477539063e-08,0.826408863067627,0.8127879500389099,2.8346574306488037,discovery
0,rename,stable,0.031636714935302734,0.5058271624776265,0.4650522594106419,0.25853821293971846,0.836590588092804,0.8083574771881104,6.665377616882324,discovery
0,permuted,stable,0.0006103515625,0.035295207509881354,0.03325334313745931,0.017442313443085167,0.8274325728416443,0.8130922317504883,3.566298723220825,discovery
0,redundant,stable,0.0034422874450683594,0.14123825317855165,0.13208013418474795,0.07005074056335908,0.8307064175605774,0.8186073899269104,5.017635345458984,discovery
0,irrelevant,stable,0.001940310001373291,0.086080586080586,0.07268409356379413,0.04066132491178168,0.832003116607666,0.8269151449203491,2.542707920074463,discovery
0,paraphrase,stable,0.9547443389892578,0.8554516644404284,0.8315345225504585,0.8991187162423506,0.876072883605957,0.9445422887802124,12.042465209960938,discovery
0,weak_distractor,stable_shift,0.0030766725540161133,0.11845086377796665,0.10777971932052688,0.05809598205163144,0.8329627513885498,0.8196538686752319,4.709727764129639,discovery
0,competition_balanced,competition,0.0017027854919433594,0.08243859391086916,0.07615191141880928,0.04049901907839129,0.8307125568389893,0.8232045769691467,-3.386035680770874,discovery
0,direct_conflict,competition,0.0020915865898132324,0.08610862844500455,0.07820872260239631,0.04212513105675683,0.8326237201690674,0.8237934112548828,-1.8744585514068604,discovery
0,closure_update,closure,0.0030440092086791992,0.0969660097487488,0.0966579039154355,0.049927983020385674,0.834630012512207,0.8322775363922119,-5.622743606567383,discovery
0,closure_override,closure,0.008529126644134521,0.1931368580494366,0.18116600288935392,0.09784027855676489,0.8394337892532349,0.8384039402008057,-7.236882209777832,discovery
0,exception_override,closure,0.009216725826263428,0.18179413942663702,0.17527788710670178,0.09387636954646641,0.8429205417633057,0.8409097194671631,-6.675012588500977,discovery
1,clean,stable,0.0,0.0,0.0,0.0,0.8262186050415039,0.8124863505363464,2.8346574306488037,discovery
1,rename,stable,0.03244614601135254,0.5042658605948953,0.46880220894851576,0.25949009039152904,0.8359180092811584,0.7985242605209351,5.801787376403809,discovery
1,permuted,stable,0.0006449222564697266,0.035333124901091195,0.03478231620409411,0.01785132140453119,0.8260898590087891,0.8111971616744995,2.3157505989074707,discovery
1,redundant,stable,0.0034769773483276367,0.1480909904626686,0.13009850814842838,0.07128586332693806,0.8291585445404053,0.8128648996353149,4.705982208251953,discovery
1,irrelevant,stable,0.0016927719116210938,0.08060713233127026,0.06751906533600693,0.037877935372629845,0.8286821842193604,0.8226571083068848,1.0167722702026367,discovery
1,paraphrase,stable,0.9514116048812866,0.8554022004041452,0.8297594152198267,0.8969962063466362,0.8767803907394409,0.942798376083374,8.258780479431152,discovery
1,weak_distractor,stable_shift,0.0030994415283203125,0.12205082629763642,0.10658986077250443,0.05870989253169537,0.8322101831436157,0.8167821168899536,1.4021737575531006,discovery
1,competition_balanced,competition,0.0014461874961853027,0.06946929039952288,0.06898287823942062,0.035336135907828525,0.8294484615325928,0.8202910423278809,-1.0666537284851074,discovery
1,direct_conflict,competition,0.0018939971923828125,0.08612264931906255,0.07641277046776662,0.0415808535428987,0.8296259045600891,0.8167147040367126,-3.1288845539093018,discovery
1,closure_update,closure,0.0028209686279296875,0.10422282120395332,0.0955676652208245,0.0513581059201593,0.8325105905532837,0.8305116891860962,-2.980679750442505,discovery
1,closure_override,closure,0.009215235710144043,0.18651145966919858,0.17622115075102518,0.09529077046012796,0.8407511711120605,0.8420538306236267,-2.0177929401397705,discovery
1,exception_override,closure,0.00873631238937378,0.16998848080580786,0.17410988285752027,0.09039274711051892,0.8417090177536011,0.8429468870162964,-0.9320986270904541,discovery
2,clean,stable,-1.1920928955078125e-07,0.0,0.0,-5.960464477539063e-08,0.8236681222915649,0.8108881711959839,2.8346574306488037,discovery
2,rename,stable,0.03409469127655029,0.5166369774141761,0.4757688520409531,0.26514880300205745,0.8366414904594421,0.8062351942062378,7.8596038818359375,discovery
2,permuted,stable,0.0005668401718139648,0.029508833236264742,0.03405047440311737,0.01617324699575251,0.8253793716430664,0.8116984367370605,0.9749060869216919,discovery
2,redundant,stable,0.003206789493560791,0.13940447096778663,0.13370103091764896,0.06987977021813929,0.8280361890792847,0.8167746067047119,1.793959617614746,discovery
2,irrelevant,stable,0.0022968649864196777,0.08977858216688805,0.07280950536220143,0.04179545437548221,0.8304511904716492,0.8258352279663086,1.7963896989822388,discovery
2,paraphrase,stable,0.986638605594635,0.8561300702410695,0.8325827466959598,0.9154975070315747,0.8763489723205566,0.9455182552337646,10.849583625793457,discovery
2,weak_distractor,stable_shift,0.0034502744674682617,0.12554459341709534,0.10868756121937762,0.06028317589285237,0.8319014310836792,0.8191219568252563,1.669899821281433,discovery
2,competition_balanced,competition,0.0020807981491088867,0.086080586080586,0.0750473896324666,0.04132239300281759,0.8291797637939453,0.8223696351051331,-1.6850454807281494,discovery
2,direct_conflict,competition,0.002460956573486328,0.09157525166440861,0.08103107866605685,0.04438206086935953,0.8308243155479431,0.8207389116287231,-2.934602975845337,discovery
2,closure_update,closure,0.003378629684448242,0.11314709264447775,0.10307929366042234,0.055745911418449146,0.832816481590271,0.8321682214736938,-5.539072036743164,discovery
2,closure_override,closure,0.009851574897766113,0.18321628471855522,0.17665340134261287,0.09489320896417508,0.839642345905304,0.8348900079727173,-6.22603702545166,discovery
2,exception_override,closure,0.010507702827453613,0.1784096753322163,0.17131549365484844,0.09268514366049299,0.8425909876823425,0.8380176424980164,-5.509101867675781,discovery
3,clean,stable,-2.384185791015625e-07,0.0,0.0,-1.1920928955078125e-07,0.8230884075164795,0.8050237894058228,2.8346574306488037,discovery
3,rename,stable,0.032968342304229736,0.5071933229208211,0.47177235437509824,0.2612255904760947,0.8356915712356567,0.8037502765655518,5.0817060470581055,discovery
3,permuted,stable,0.0010091066360473633,0.046867549390981256,0.0320145546599413,0.02022507933075432,0.825476884841919,0.805181622505188,0.9573239088058472,discovery
3,redundant,stable,0.0040814876556396484,0.1443994601889338,0.13751431542840842,0.07251918773215538,0.8301811218261719,0.8124390840530396,6.006720542907715,discovery
3,irrelevant,stable,0.0024901628494262695,0.09337899045417197,0.0743073197593398,0.04316665897809108,0.8306999206542969,0.82184237241745,4.222070693969727,discovery
3,paraphrase,stable,1.0258833169937134,0.8613858819625897,0.8376465175874808,0.9376997583843742,0.8738978505134583,0.9458319544792175,11.123159408569336,discovery
3,weak_distractor,stable_shift,0.0033879876136779785,0.12728171785079279,0.11176348302209793,0.06145529402506167,0.8306871056556702,0.8137350678443909,3.45459246635437,discovery
3,competition_balanced,competition,0.002185821533203125,0.08770242748443291,0.07842688172597079,0.04262523806920249,0.8284363746643066,0.8175557851791382,-0.13248443603515625,discovery
3,direct_conflict,competition,0.002438485622406006,0.09328195434055542,0.0766129876479722,0.04369297830833491,0.8297216892242432,0.8152737021446228,-2.4177286624908447,discovery
3,closure_update,closure,0.0036538243293762207,0.11833096133285181,0.10232075158729215,0.0569898403947241,0.8325493335723877,0.8267683982849121,-6.977409362792969,discovery
3,closure_override,closure,0.011470675468444824,0.19288909203695837,0.18170790516112412,0.09938458703374303,0.8402807712554932,0.8372387290000916,-4.051151275634766,discovery
3,exception_override,closure,0.010735869407653809,0.18321628471855522,0.17959222850900758,0.0960700630107176,0.8420700430870056,0.8387434482574463,-3.750929594039917,discovery
4,clean,stable,0.0,0.0,0.0,0.0,0.8282058238983154,0.8207408785820007,2.8346574306488037,discovery
4,rename,stable,0.032388925552368164,0.5096655347670729,0.4704266195788356,0.2612175013626612,0.8369332551956177,0.805475115776062,3.4039998054504395,discovery
4,permuted,stable,0.00046753883361816406,0.027613412228796874,0.029989251602574596,0.01463443537465195,0.8276571035385132,0.818384051322937,3.0776824951171875,discovery
4,redundant,stable,0.0034531354904174805,0.12895998879826376,0.13196419900934775,0.06695761469711162,0.8324872255325317,0.8285595178604126,7.058201789855957,discovery
4,irrelevant,stable,0.001895129680633545,0.07876864018898566,0.08219912286938702,0.04118950560490994,0.834010124206543,0.8321222066879272,3.7034668922424316,discovery
4,paraphrase,stable,0.8353188633918762,0.8482226689936503,0.8178562909025531,0.834179171669989,0.8821154832839966,0.9443058967590332,8.228137016296387,discovery
4,weak_distractor,stable_shift,0.00250852108001709,0.10425007367369377,0.10343537778669465,0.05317562340510565,0.8339333534240723,0.8237630128860474,6.825963973999023,discovery
4,competition_balanced,competition,0.00159376859664917,0.0787544570681904,0.07036283270434962,0.03807620674145959,0.8321166038513184,0.8278753757476807,-0.3870234489440918,discovery
4,direct_conflict,competition,0.002074599266052246,0.08428415717677806,0.08117713489013312,0.04240262264975392,0.833879828453064,0.8265877366065979,-2.7016379833221436,discovery
4,closure_update,closure,0.00343245267868042,0.10062194259657431,0.09923365504262427,0.051680125749139855,0.8371387720108032,0.8402591943740845,-5.802900314331055,discovery
4,closure_override,closure,0.009161591529846191,0.18672611180156906,0.18081338844456374,0.0964656708264563,0.8420754075050354,0.8482695817947388,-8.646753311157227,discovery
4,exception_override,closure,0.008568048477172852,0.17503055491726038,0.17313644566646658,0.09132577438451817,0.8424007892608643,0.8465465307235718,-7.399661064147949,discovery
5,clean,stable,0.0,0.0,0.0,0.0,0.8283247351646423,0.8154188394546509,2.8346574306488037,discovery
5,rename,stable,0.03389549255371094,0.5110606920022689,0.47754230214475635,0.2640984948136118,0.8373702764511108,0.8043383359909058,5.16552209854126,discovery
5,permuted,stable,0.0008739829063415527,0.046875,0.03694237025977354,0.02139133401811416,0.8256835341453552,0.8134700059890747,-4.0010576248168945,discovery
5,redundant,stable,0.0029524564743041992,0.12178587300803478,0.1267407460611365,0.06360788300444492,0.8310357928276062,0.8220993280410767,1.0133190155029297,discovery
5,irrelevant,stable,0.0018631219863891602,0.08794712058728904,0.0813689439982046,0.04326057713956799,0.8319733142852783,0.8269007802009583,-0.8273024559020996,discovery
5,paraphrase,stable,0.8781043887138367,0.8482226689936503,0.824492251019787,0.8572309243602777,0.8805168271064758,0.946906566619873,7.559846878051758,discovery
5,weak_distractor,stable_shift,0.0024694204330444336,0.10964083175803407,0.10262493913859361,0.05430115294067914,0.8336359262466431,0.8168296813964844,-5.7538557052612305,discovery
5,competition_balanced,competition,0.0014564990997314453,0.08060713233127026,0.07104622805220762,0.03864158964573519,0.8304239511489868,0.8239022493362427,-9.995988845825195,discovery
5,direct_conflict,competition,0.0016764998435974121,0.08794712058728904,0.08005487939559486,0.04283874991751968,0.830333948135376,0.8208622932434082,-14.023277282714844,discovery
5,closure_update,closure,0.0030853748321533203,0.10418194103017497,0.10610580392422864,0.05411462365467756,0.8358966708183289,0.8361138105392456,-16.505693435668945,discovery
5,closure_override,closure,0.008461058139801025,0.17503055491726038,0.17666378707472674,0.0921541145678973,0.8416140079498291,0.8465340733528137,-15.417503356933594,discovery
5,exception_override,closure,0.00738072395324707,0.15827943276363232,0.16528403028473715,0.0845812277387159,0.8419830799102783,0.8430867195129395,-13.643394470214844,discovery
6,clean,stable,5.960464477539063e-08,0.0,0.0,2.9802322387695312e-08,0.8271889686584473,0.8157510757446289,2.8346574306488037,discovery
6,rename,stable,0.03298676013946533,0.5123195427014064,0.4740907712094732,0.2630959585474526,0.8363354802131653,0.7991883754730225,3.748182773590088,discovery
6,permuted,stable,0.0005559921264648438,0.03148843499455567,0.03393033563687675,0.016632688721090527,0.8281952142715454,0.8172703981399536,3.7668581008911133,discovery
6,redundant,stable,0.0038136839866638184,0.13593595819493287,0.1355040034719337,0.06976683241004855,0.8329958319664001,0.8249408006668091,7.0373430252075195,discovery
6,irrelevant,stable,0.002438664436340332,0.10064935064935066,0.08526497158348767,0.04769791277637975,0.8335145115852356,0.8316972255706787,2.2354443073272705,discovery
6,paraphrase,stable,0.8399496078491211,0.8470228601807549,0.8174408548918767,0.8360907326927185,0.8826402425765991,0.9456750154495239,10.821475982666016,discovery
6,weak_distractor,stable_shift,0.0032599568367004395,0.12206407199988711,0.1058781471482052,0.0586155332053733,0.8342484831809998,0.8202258348464966,0.2058396339416504,discovery
6,competition_balanced,competition,0.0019083619117736816,0.08977858216688805,0.07175549245835067,0.04133769961219652,0.8318236470222473,0.824542760848999,-3.5533673763275146,discovery
6,direct_conflict,competition,0.0024979710578918457,0.10066305437911693,0.08680928750664496,0.0481170710003864,0.832850456237793,0.8244912624359131,-2.1062920093536377,discovery
6,closure_update,closure,0.004319429397583008,0.1220243343325692,0.11479813582794818,0.06136533223892085,0.8374760746955872,0.8355454206466675,-4.050145149230957,discovery
6,closure_override,closure,0.00848698616027832,0.17683230845936504,0.1718698394706748,0.09141903006264912,0.841005802154541,0.8402414917945862,-8.012852668762207,discovery
6,exception_override,closure,0.009428203105926514,0.166780927800406,0.16502933794537555,0.08766666798940864,0.8438611626625061,0.8428360223770142,-5.696252822875977,discovery
7,clean,stable,-1.1920928955078125e-07,0.0,0.0,-5.960464477539063e-08,0.8262609839439392,0.8142812252044678,2.8346574306488037,discovery
7,rename,stable,0.034686386585235596,0.5114300903774588,0.47500427077690555,0.26395178358120885,0.8368520736694336,0.7987790107727051,8.272529602050781,discovery
7,permuted,stable,0.0005353093147277832,0.029554737610461457,0.032826481035443944,0.015862959318840242,0.8257207870483398,0.8134021162986755,3.4072494506835938,discovery
7,redundant,stable,0.003955721855163574,0.14103272888102603,0.13600294455065343,0.07123677928550165,0.8313946723937988,0.8218809366226196,4.394198417663574,discovery
7,irrelevant,stable,0.002529144287109375,0.09704870541372435,0.08066065299969272,0.04569191174690895,0.8330247402191162,0.8269261717796326,4.640882968902588,discovery
