"model_key","prompt_id","graph_id","condition","mechanism","real_align_mean","shuffle_align_mean","real_detour_ratio","shuffle_detour_ratio","real_curvature_sum","shuffle_curvature_sum","real_residual_ratio_mean","shuffle_residual_ratio_mean"
"qwen","g003_rename","3","rename","stable","0.28851619362831116","0.14402981102466583","1.9750196933746338","3.407841205596924","9.13564682006836","10.65990161895752","0.9434513449668884","0.846829354763031"
"qwen","g003_permuted","3","permuted","stable","0.289652019739151","0.1326528638601303","2.0010180473327637","3.9764156341552734","8.855880737304688","11.155723571777344","0.9333050847053528","0.7645472884178162"
"qwen","g003_redundant","3","redundant","stable","0.25866732001304626","0.12876909971237183","2.652998685836792","5.142925262451172","9.060200691223145","11.448829650878906","0.9397501945495605","0.787372887134552"
"qwen","g003_irrelevant","3","irrelevant","stable","0.26676878333091736","0.12252852320671082","2.297661542892456","4.541707515716553","8.970060348510742","11.383829116821289","0.923962414264679","0.7648916244506836"
"qwen","g003_paraphrase","3","paraphrase","stable","0.2759270966053009","0.1799122840166092","1.9200756549835205","2.708889961242676","8.99905776977539","10.358529090881348","0.93125981092453","0.8755266070365906"
"qwen","g003_weak_distractor","3","weak_distractor","stable_shift","0.2974230945110321","0.10581294447183609","2.080759048461914","4.369272708892822","8.892616271972656","10.690902709960938","0.9203304648399353","0.7570116519927979"
"qwen","g003_competition_balanced","3","competition_balanced","competition","0.28625407814979553","0.11346044391393661","2.0192084312438965","4.468856334686279","8.873835563659668","10.841485977172852","0.9282923340797424","0.7471945285797119"
"qwen","g003_direct_conflict","3","direct_conflict","competition","0.27498742938041687","0.13035328686237335","2.022433042526245","4.520967960357666","8.908143997192383","11.301078796386719","0.9102256894111633","0.7232654094696045"
"qwen","g003_closure_update","3","closure_update","closure","0.2818358838558197","0.14709126949310303","2.325345039367676","4.966944217681885","8.679670333862305","11.211968421936035","0.9363418221473694","0.7852334976196289"
"qwen","g003_closure_override","3","closure_override","closure","0.29167404770851135","0.1381548047065735","2.2583367824554443","4.312719821929932","8.561992645263672","10.969439506530762","0.9473204016685486","0.8281288743019104"
"qwen","g003_exception_override","3","exception_override","closure","0.28604456782341003","0.13477621972560883","2.4586122035980225","4.6615309715271","8.845942497253418","11.156578063964844","0.9374303221702576","0.8016535639762878"
"qwen","g004_clean","4","clean","stable","0.3049619197845459","0.16115301847457886","2.216196060180664","4.272736549377441","9.148005485534668","11.63393497467041","0.8769405484199524","0.7253785729408264"
"qwen","g004_rename","4","rename","stable","0.31475093960762024","0.1636393666267395","1.363870620727539","2.3498454093933105","8.960090637207031","10.071601867675781","0.883234977722168","0.798438310623169"
"qwen","g004_permuted","4","permuted","stable","0.3222898840904236","0.1717931628227234","2.164750099182129","4.036407470703125","9.048376083374023","11.622554779052734","0.8686199188232422","0.7147607207298279"
"qwen","g004_redundant","4","redundant","stable","0.27643343806266785","0.13738517463207245","3.2234842777252197","5.289097309112549","9.237590789794922","11.693982124328613","0.933940589427948","0.7956430315971375"
"qwen","g004_irrelevant","4","irrelevant","stable","0.2772623598575592","0.1417212039232254","2.5546092987060547","4.238642692565918","9.287137031555176","11.42313003540039","0.9042145609855652","0.7778498530387878"
"qwen","g004_paraphrase","4","paraphrase","stable","0.2512601315975189","0.21738465130329132","2.250182628631592","2.8853933811187744","9.235820770263672","10.04929256439209","0.8731891512870789","0.8358753323554993"
"qwen","g004_weak_distractor","4","weak_distractor","stable_shift","0.2967729866504669","0.14978660643100739","2.271359920501709","3.9578564167022705","9.060097694396973","11.40184497833252","0.9030030369758606","0.7541767954826355"
"qwen","g004_competition_balanced","4","competition_balanced","competition","0.3051133155822754","0.15543563663959503","1.884482979774475","3.799365758895874","8.695267677307129","11.190096855163574","0.918741762638092","0.748264729976654"
"qwen","g004_direct_conflict","4","direct_conflict","competition","0.2919953763484955","0.15370319783687592","2.1805813312530518","4.0310258865356445","8.835439682006836","11.368688583374023","0.903292179107666","0.7482740879058838"
"qwen","g004_closure_update","4","closure_update","closure","0.28907933831214905","0.15171931684017181","2.415708541870117","4.602978706359863","9.209259986877441","11.384203910827637","0.9200489521026611","0.7833482623100281"
"qwen","g004_closure_override","4","closure_override","closure","0.32587897777557373","0.1464730203151703","1.7471094131469727","3.659346342086792","8.819002151489258","11.024029731750488","0.9214364886283875","0.7756205201148987"
"qwen","g004_exception_override","4","exception_override","closure","0.32433465123176575","0.15223847329616547","1.8264548778533936","3.307450532913208","9.14261245727539","10.505581855773926","0.9235115647315979","0.7863836288452148"
"qwen","g005_clean","5","clean","stable","0.24533843994140625","0.11369999498128891","3.303079843521118","5.600759029388428","9.191245079040527","11.211857795715332","0.948100745677948","0.8302946090698242"
"qwen","g005_rename","5","rename","stable","0.30979305505752563","0.18755431473255157","1.280692219734192","2.1059935092926025","8.995329856872559","9.365351676940918","0.8408060669898987","0.7623278498649597"
"qwen","g005_permuted","5","permuted","stable","0.27131399512290955","0.1471155434846878","2.625962495803833","5.014007091522217","8.934146881103516","11.631903648376465","0.9243814945220947","0.7919414639472961"
"qwen","g005_redundant","5","redundant","stable","0.2385602593421936","0.12373235076665878","3.232865810394287","5.8902435302734375","8.896498680114746","11.653603553771973","0.9601213335990906","0.8436958193778992"
"qwen","g005_irrelevant","5","irrelevant","stable","0.25531676411628723","0.12700162827968597","2.9573419094085693","5.4465556144714355","9.108344078063965","11.322795867919922","0.9332951903343201","0.7991644740104675"
"qwen","g005_paraphrase","5","paraphrase","stable","0.3267190754413605","0.25552141666412354","1.2597235441207886","1.6086848974227905","9.605449676513672","9.757883071899414","0.8133924007415771","0.7869281768798828"
