task,model,horizon,null_index,balanced_accuracy
arithmetic_mixed,qwen,0.25,148,0.5360244966577272
arithmetic_mixed,qwen,0.25,149,0.6124564703998719
arithmetic_mixed,qwen,0.25,150,0.5885802345595005
arithmetic_mixed,qwen,0.25,151,0.5908617860144898
arithmetic_mixed,qwen,0.25,152,0.5661449785854381
arithmetic_mixed,qwen,0.25,153,0.5561782011768002
arithmetic_mixed,qwen,0.25,154,0.5250170115678661
arithmetic_mixed,qwen,0.25,155,0.53976704158828
arithmetic_mixed,qwen,0.25,156,0.63883440739703
arithmetic_mixed,qwen,0.25,157,0.5096465596605692
arithmetic_mixed,qwen,0.25,158,0.5794340151302886
arithmetic_mixed,qwen,0.25,159,0.5493135332025777
arithmetic_mixed,qwen,0.25,160,0.5430893007244926
arithmetic_mixed,qwen,0.25,161,0.5414281711563864
arithmetic_mixed,qwen,0.25,162,0.5910619221070328
arithmetic_mixed,qwen,0.25,163,0.5189929151823239
arithmetic_mixed,qwen,0.25,164,0.5671856862666613
arithmetic_mixed,qwen,0.25,165,0.5914822079013728
arithmetic_mixed,qwen,0.25,166,0.5688468158347677
arithmetic_mixed,qwen,0.25,167,0.5734099187447463
arithmetic_mixed,qwen,0.25,168,0.6006284273305849
arithmetic_mixed,qwen,0.25,169,0.5464115598607053
arithmetic_mixed,qwen,0.25,170,0.5430893007244926
arithmetic_mixed,qwen,0.25,171,0.5474522675419286
arithmetic_mixed,qwen,0.25,172,0.5563783372693432
arithmetic_mixed,qwen,0.25,173,0.6116359124204459
arithmetic_mixed,qwen,0.25,174,0.5794340151302886
arithmetic_mixed,qwen,0.25,175,0.5183724932954409
arithmetic_mixed,qwen,0.25,176,0.5860785334027139
arithmetic_mixed,qwen,0.25,177,0.6095544970579994
arithmetic_mixed,qwen,0.25,178,0.601869271104351
arithmetic_mixed,qwen,0.25,179,0.5885802345595005
arithmetic_mixed,qwen,0.25,180,0.5908617860144898
arithmetic_mixed,qwen,0.25,181,0.524596725773526
arithmetic_mixed,qwen,0.25,182,0.5578393307449065
arithmetic_mixed,qwen,0.25,183,0.6400752511707961
arithmetic_mixed,qwen,0.25,184,0.5694672377216508
arithmetic_mixed,qwen,0.25,185,0.5563783372693432
arithmetic_mixed,qwen,0.25,186,0.5283392707040788
arithmetic_mixed,qwen,0.25,187,0.5287595564984189
arithmetic_mixed,qwen,0.25,188,0.555958051475003
arithmetic_mixed,qwen,0.25,189,0.5540967858143537
arithmetic_mixed,qwen,0.25,190,0.5914822079013728
arithmetic_mixed,qwen,0.25,191,0.5875395268782773
arithmetic_mixed,qwen,0.25,192,0.644438217988232
arithmetic_mixed,qwen,0.25,193,0.5189929151823239
arithmetic_mixed,qwen,0.25,194,0.5781931713565225
arithmetic_mixed,qwen,0.25,195,0.5657246927910979
arithmetic_mixed,qwen,0.25,196,0.5985470119681384
arithmetic_mixed,qwen,0.25,197,0.5287595564984189
arithmetic_mixed,qwen,0.25,198,0.5678061081535444
arithmetic_mixed,qwen,0.5,0,0.6321898891246047
arithmetic_mixed,qwen,0.5,1,0.6112156266261057
arithmetic_mixed,qwen,0.5,2,0.6134971780810952
arithmetic_mixed,qwen,0.5,3,0.6677140455509747
arithmetic_mixed,qwen,0.5,4,0.7107032782291958
arithmetic_mixed,qwen,0.5,5,0.6004082776287876
arithmetic_mixed,qwen,0.5,6,0.6265860785334028
arithmetic_mixed,qwen,0.5,7,0.617860144898531
arithmetic_mixed,qwen,0.5,8,0.6448585037825721
arithmetic_mixed,qwen,0.5,9,0.6299083376696153
arithmetic_mixed,qwen,0.5,10,0.6498418924868911
arithmetic_mixed,qwen,0.5,11,0.6608493775767521
arithmetic_mixed,qwen,0.5,12,0.6147380218548613
arithmetic_mixed,qwen,0.5,13,0.6438177961013489
arithmetic_mixed,qwen,0.5,14,0.6569066965536565
arithmetic_mixed,qwen,0.5,15,0.65482528119121
arithmetic_mixed,qwen,0.5,16,0.6058119521274467
arithmetic_mixed,qwen,0.5,17,0.6276267862146259
arithmetic_mixed,qwen,0.5,18,0.6870271784813673
arithmetic_mixed,qwen,0.5,19,0.6371732778289236
arithmetic_mixed,qwen,0.5,20,0.6107953408317657
arithmetic_mixed,qwen,0.5,21,0.6118360485129888
arithmetic_mixed,qwen,0.5,22,0.613076892286755
arithmetic_mixed,qwen,0.5,23,0.6095544970579994
arithmetic_mixed,qwen,0.5,24,0.6284473441940519
arithmetic_mixed,qwen,0.5,25,0.6506824640755714
arithmetic_mixed,qwen,0.5,26,0.6035304006724573
arithmetic_mixed,qwen,0.5,27,0.6276267862146259
arithmetic_mixed,qwen,0.5,28,0.6508826001681143
arithmetic_mixed,qwen,0.5,29,0.6074730816955529
arithmetic_mixed,qwen,0.5,30,0.6078933674898932
arithmetic_mixed,qwen,0.5,31,0.644238081895689
arithmetic_mixed,qwen,0.5,32,0.6053916663331065
arithmetic_mixed,qwen,0.5,33,0.6134971780810952
arithmetic_mixed,qwen,0.5,34,0.602689829083777
arithmetic_mixed,qwen,0.5,35,0.6458992114637954
arithmetic_mixed,qwen,0.5,36,0.6448585037825721
arithmetic_mixed,qwen,0.5,37,0.6161990153304246
arithmetic_mixed,qwen,0.5,38,0.5499339550894609
arithmetic_mixed,qwen,0.5,39,0.5827562742665012
arithmetic_mixed,qwen,0.5,40,0.6207621182404035
arithmetic_mixed,qwen,0.5,41,0.6294880518752752
arithmetic_mixed,qwen,0.5,42,0.5744506264259697
arithmetic_mixed,qwen,0.5,43,0.6292879157827322
arithmetic_mixed,qwen,0.5,44,0.6508826001681143
arithmetic_mixed,qwen,0.5,45,0.6261657927390625
arithmetic_mixed,qwen,0.5,46,0.6236841051915303
arithmetic_mixed,qwen,0.5,47,0.5997878557419045
arithmetic_mixed,qwen,0.5,48,0.6392546931913701
arithmetic_mixed,qwen,0.5,49,0.6228435336028499
arithmetic_mixed,qwen,0.5,50,0.6506824640755714
arithmetic_mixed,qwen,0.5,51,0.6458992114637954
arithmetic_mixed,qwen,0.5,52,0.6272065004202858
arithmetic_mixed,qwen,0.5,53,0.6315694672377217
arithmetic_mixed,qwen,0.5,54,0.6070527959012129
arithmetic_mixed,qwen,0.5,55,0.6552455669855501
arithmetic_mixed,qwen,0.5,56,0.6257455069447224
arithmetic_mixed,qwen,0.5,57,0.6365528559420406
arithmetic_mixed,qwen,0.5,58,0.6189008525797542
arithmetic_mixed,qwen,0.5,59,0.617860144898531
arithmetic_mixed,qwen,0.5,60,0.617860144898531
