shuffle_id,alignment_mean,alignment_positive_fraction,path_length,endpoint_distance,detour_ratio,curvature_mean,state_type,init_seed
21.0,0.04518142342567444,0.5555555555555555,10.268719673156738,0.8348991274833679,12.303909301757812,2.1669719219207764,random_initialization,1702
22.0,0.028049848973751068,0.48148148148148157,8.367534637451172,0.8348991274833679,10.025927543640137,2.1015470027923584,random_initialization,1702
23.0,0.05321066454052925,0.5555555555555555,7.542130947113037,0.8348991274833679,9.037285804748535,2.091046094894409,random_initialization,1702
24.0,0.04234007000923157,0.5185185185185184,9.611031532287598,0.8348991274833679,11.516128540039062,2.103766679763794,random_initialization,1702
25.0,0.06900227069854736,0.6296296296296297,8.648255348205566,0.8348991274833679,10.362393379211426,2.0257811546325684,random_initialization,1702
26.0,0.016367413103580475,0.4074074074074074,8.559920310974121,0.8348991274833679,10.256257057189941,2.0270369052886963,random_initialization,1702
27.0,0.03882398083806038,0.5185185185185184,9.370381355285645,0.8348991274833679,11.227622032165527,2.157761812210083,random_initialization,1702
28.0,0.037219855934381485,0.48148148148148157,8.280600547790527,0.8348991274833679,9.921249389648438,2.039135217666626,random_initialization,1702
29.0,0.0539819598197937,0.5925925925925926,8.303095817565918,0.8348991274833679,9.948802947998047,2.0478718280792236,random_initialization,1702
30.0,0.06254777312278748,0.5925925925925926,8.116259574890137,0.8348991274833679,9.724706649780273,2.135777473449707,random_initialization,1702
31.0,0.048889052122831345,0.5925925925925926,8.561104774475098,0.8348991274833679,10.257790565490723,2.0732877254486084,random_initialization,1702
32.0,0.018731078132987022,0.4444444444444446,9.611860275268555,0.8348991274833679,11.516621589660645,2.1806936264038086,random_initialization,1702
33.0,0.03994196653366089,0.5185185185185184,10.097073554992676,0.8348991274833679,12.098610877990723,2.237020492553711,random_initialization,1702
34.0,0.0311350729316473,0.48148148148148157,8.004355430603027,0.8348991274833679,9.590645790100098,1.97012460231781,random_initialization,1702
35.0,0.04699002578854561,0.5555555555555555,8.784809112548828,0.8348991274833679,10.526150703430176,2.1551990509033203,random_initialization,1702
36.0,0.04522516205906868,0.5185185185185184,7.472619533538818,0.8348991274833679,8.953590393066406,2.075273275375366,random_initialization,1702
37.0,0.021624937653541565,0.4444444444444446,8.20738697052002,0.8348991274833679,9.834229469299316,2.045794725418091,random_initialization,1702
38.0,0.03799928352236748,0.5185185185185184,7.8553009033203125,0.8348991274833679,9.412423133850098,2.116952419281006,random_initialization,1702
39.0,0.04315441474318504,0.5185185185185184,8.928118705749512,0.8348991274833679,10.697494506835938,2.1076717376708984,random_initialization,1702
40.0,0.03717987239360809,0.5185185185185184,8.62425708770752,0.8348991274833679,10.334172248840332,2.1859028339385986,random_initialization,1702
41.0,0.025687450543045998,0.48148148148148157,9.076388359069824,0.8348991274833679,10.875041007995605,2.098043441772461,random_initialization,1702
42.0,0.05329786613583565,0.5555555555555555,8.0646333694458,0.8348991274833679,9.66275691986084,1.9995685815811157,random_initialization,1702
43.0,0.0465012826025486,0.5555555555555555,8.737017631530762,0.8348991274833679,10.46861457824707,2.1660642623901367,random_initialization,1702
44.0,0.03956572338938713,0.5185185185185184,8.739032745361328,0.8348991274833679,10.470645904541016,2.0387895107269287,random_initialization,1702
45.0,0.044068437069654465,0.5555555555555555,8.658345222473145,0.8348991274833679,10.374086380004883,1.986841082572937,random_initialization,1702
46.0,0.054250236600637436,0.5555555555555555,7.881349086761475,0.8348991274833679,9.443158149719238,2.029014825820923,random_initialization,1702
47.0,0.05857279896736145,0.5925925925925926,9.21113109588623,0.8348991274833679,11.037079811096191,2.202157974243164,random_initialization,1702
48.0,0.02993842400610447,0.48148148148148157,8.104057312011719,0.8348991274833679,9.710102081298828,1.9437700510025024,random_initialization,1702
49.0,0.03584453836083412,0.5185185185185184,8.292407989501953,0.8348991274833679,9.9356107711792,2.1551380157470703,random_initialization,1702
0.0,0.04122394695878029,0.5185185185185184,9.117510795593262,0.8310847878456116,10.974629402160645,2.119901657104492,random_initialization,1703
1.0,0.05514108017086983,0.5555555555555555,8.086962699890137,0.8310847878456116,9.734403610229492,1.9429899454116821,random_initialization,1703
2.0,0.04973195493221283,0.5555555555555555,7.454494953155518,0.8310847878456116,8.973153114318848,2.0669665336608887,random_initialization,1703
3.0,0.04963754490017891,0.5925925925925926,8.427974700927734,0.8310847878456116,10.144562721252441,2.0538785457611084,random_initialization,1703
4.0,0.0363798514008522,0.5185185185185184,6.887844085693359,0.8310847878456116,8.29071044921875,1.90493643283844,random_initialization,1703
5.0,0.039071645587682724,0.5185185185185184,7.556825160980225,0.8310847878456116,9.096199989318848,2.0155766010284424,random_initialization,1703
6.0,0.07959987968206406,0.6666666666666666,8.228426933288574,0.8310847878456116,9.904540061950684,1.9905905723571777,random_initialization,1703
7.0,0.06166895106434822,0.5925925925925926,8.862166404724121,0.8310847878456116,10.667597770690918,2.10280179977417,random_initialization,1703
8.0,0.03203198313713074,0.48148148148148157,9.042084693908691,0.8310847878456116,10.88426685333252,2.1099002361297607,random_initialization,1703
9.0,0.06403828412294388,0.6296296296296297,8.36093807220459,0.8310847878456116,10.064112663269043,1.9942903518676758,random_initialization,1703
10.0,0.04475017264485359,0.5185185185185184,8.279301643371582,0.8310847878456116,9.965815544128418,2.01220440864563,random_initialization,1703
