prompt_id,layer,alpha,beta,policy_conf,action_label,mean_p_closure,mean_entropy,gate_open
g000_clean,13,0.0,0.0,0.978157143940245,gated_zero,0.0025180002535825,0.0579315384310863,False
g000_clean,14,0.0,0.0,0.9964515426043388,gated_zero,0.0025180002535825,0.0579315384310863,False
g000_clean,15,0.0,0.0,0.9992664799713914,gated_zero,0.0025180002535825,0.0579315384310863,False
g000_clean,16,0.0,0.0,0.9992664799713914,gated_zero,0.0025180002535825,0.0579315384310863,False
g000_clean,17,0.0,0.0,0.9964515426043388,gated_zero,0.0025180002535825,0.0579315384310863,False
g000_redundant,13,0.0,0.0,0.3706050071989298,gated_zero,0.1525655377664359,0.8614599839139796,False
g000_redundant,14,0.0,0.0,0.4453160235780672,gated_zero,0.1525655377664359,0.8614599839139796,False
g000_redundant,15,0.0,0.0,0.9486611289338114,gated_zero,0.1525655377664359,0.8614599839139796,False
g000_redundant,16,0.0,0.0,0.9368647070244254,gated_zero,0.1525655377664359,0.8614599839139796,False
g000_redundant,17,0.0,0.0,0.2446446161104591,gated_zero,0.1525655377664359,0.8614599839139796,False
g000_irrelevant,13,0.0,0.0,0.9423750211685662,gated_zero,0.025981816272959,0.6272403652356818,False
g000_irrelevant,14,0.0,0.0,0.998722168105554,gated_zero,0.025981816272959,0.6272403652356818,False
g000_irrelevant,15,0.0,0.0,0.9993087283759036,gated_zero,0.025981816272959,0.6272403652356818,False
g000_irrelevant,16,0.0,0.0,0.978209926913506,gated_zero,0.025981816272959,0.6272403652356818,False
g000_irrelevant,17,0.0,0.0,0.9029107503582812,gated_zero,0.025981816272959,0.6272403652356818,False
g000_paraphrase,13,0.0,0.0,0.8701242007513944,gated_zero,0.0755609197750294,0.349944481796183,False
g000_paraphrase,14,0.0,0.0,0.8948676952691044,gated_zero,0.0755609197750294,0.349944481796183,False
g000_paraphrase,15,0.0,0.0,0.8943127895165789,gated_zero,0.0755609197750294,0.349944481796183,False
g000_paraphrase,16,0.0,0.0,0.9326848544527476,gated_zero,0.0755609197750294,0.349944481796183,False
g000_paraphrase,17,0.0,0.0,0.949621522661132,gated_zero,0.0755609197750294,0.349944481796183,False
g000_weak_distractor,13,0.0,0.0,0.8498074816073208,gated_zero,0.1441997298051484,0.800116399994331,False
g000_weak_distractor,14,0.0,0.0,0.4811657551837484,gated_zero,0.1441997298051484,0.800116399994331,False
g000_weak_distractor,15,0.0,0.0,0.4561421855627492,gated_zero,0.1441997298051484,0.800116399994331,False
g000_weak_distractor,16,0.0,0.0,0.3662710416392116,gated_zero,0.1441997298051484,0.800116399994331,False
g000_weak_distractor,17,0.0,0.0,0.3112819026282824,gated_zero,0.1441997298051484,0.800116399994331,False
g000_competition_balanced,13,0.0,0.0,0.2123675189093493,gated_zero,0.2026425682482414,0.8345082298273315,False
g000_competition_balanced,14,0.0,0.0,0.336083190049076,gated_zero,0.2026425682482414,0.8345082298273315,False
g000_competition_balanced,15,0.0,0.0,0.1680642312849192,gated_zero,0.2026425682482414,0.8345082298273315,False
g000_competition_balanced,16,0.0,0.0,0.2442627151733017,gated_zero,0.2026425682482414,0.8345082298273315,False
g000_competition_balanced,17,0.0,0.0,0.7276944099798509,gated_zero,0.2026425682482414,0.8345082298273315,False
g000_direct_conflict,13,0.0,0.0,0.3799115928485039,gated_zero,0.1781456911684952,0.7982712028772264,False
g000_direct_conflict,14,0.0,0.0,0.2206636297765296,gated_zero,0.1781456911684952,0.7982712028772264,False
g000_direct_conflict,15,0.0,0.0,0.2842641719148905,gated_zero,0.1781456911684952,0.7982712028772264,False
g000_direct_conflict,16,0.0,0.0,0.3621336201927663,gated_zero,0.1781456911684952,0.7982712028772264,False
g000_direct_conflict,17,0.0,0.0,0.3757110916732173,gated_zero,0.1781456911684952,0.7982712028772264,False
g000_closure_update,13,0.6,0.0,0.3461889509479977,gated_real_alpha_beta0,0.7775618695502625,0.5750076946646103,True
g000_closure_update,14,0.6,0.0,0.3360513045635515,gated_real_alpha_beta0,0.7775618695502625,0.5750076946646103,True
g000_closure_update,15,0.6,0.0,0.3141603518372091,gated_real_alpha_beta0,0.7775618695502625,0.5750076946646103,True
g000_closure_update,16,0.6,0.0,0.3966199826735114,gated_real_alpha_beta0,0.7775618695502625,0.5750076946646103,True
g000_closure_update,17,0.6,0.0,0.3744080858643416,gated_real_alpha_beta0,0.7775618695502625,0.5750076946646103,True
g000_closure_override,13,0.9,0.0,0.4838698016058631,gated_real_alpha_beta0,1.0,0.0,True
g000_closure_override,14,0.9,0.0,0.5035920493869288,gated_real_alpha_beta0,1.0,0.0,True
g000_closure_override,15,0.9,0.0,0.4751200389193195,gated_real_alpha_beta0,1.0,0.0,True
g000_closure_override,16,0.9,0.0,0.5050927828257771,gated_real_alpha_beta0,1.0,0.0,True
g000_closure_override,17,0.9,0.0,0.4774750152197144,gated_real_alpha_beta0,1.0,0.0,True
g000_exception_override,13,0.9,0.0,0.4973160258487402,gated_real_alpha_beta0,1.0,0.0,True
g000_exception_override,14,0.9,0.0,0.5157905370058415,gated_real_alpha_beta0,1.0,0.0,True
g000_exception_override,15,0.9,0.0,0.4871955135047557,gated_real_alpha_beta0,1.0,0.0,True
g000_exception_override,16,0.9,0.0,0.5077464659773016,gated_real_alpha_beta0,1.0,0.0,True
g000_exception_override,17,0.9,0.0,0.5104516811778617,gated_real_alpha_beta0,1.0,0.0,True
g004_clean,13,0.0,0.0,0.9749843220946924,gated_zero,0.0075714080803132,0.1470353654121278,False
g004_clean,14,0.0,0.0,0.9964515426043388,gated_zero,0.0075714080803132,0.1470353654121278,False
g004_clean,15,0.0,0.0,0.9964515426043388,gated_zero,0.0075714080803132,0.1470353654121278,False
g004_clean,16,0.0,0.0,0.9992664799713914,gated_zero,0.0075714080803132,0.1470353654121278,False
g004_clean,17,0.0,0.0,0.9789496744945094,gated_zero,0.0075714080803132,0.1470353654121278,False
g004_redundant,13,0.0,0.0,0.3182029890096794,gated_zero,0.2384450787134539,0.9496387308470652,False
g004_redundant,14,0.0,0.0,0.1947025905946557,gated_zero,0.2384450787134539,0.9496387308470652,False
g004_redundant,15,0.0,0.0,0.7908224643949011,gated_zero,0.2384450787134539,0.9496387308470652,False
g004_redundant,16,0.0,0.0,0.4229362609145706,gated_zero,0.2384450787134539,0.9496387308470652,False
g004_redundant,17,0.0,0.0,0.1756547132118248,gated_zero,0.2384450787134539,0.9496387308470652,False
g004_irrelevant,13,0.0,0.0,0.9610238085698954,gated_zero,0.0128695236773163,0.6070247308462673,False
g004_irrelevant,14,0.0,0.0,0.9950861997422912,gated_zero,0.0128695236773163,0.6070247308462673,False
g004_irrelevant,15,0.0,0.0,0.9989653386221192,gated_zero,0.0128695236773163,0.6070247308462673,False
g004_irrelevant,16,0.0,0.0,0.9995518988924684,gated_zero,0.0128695236773163,0.6070247308462673,False
g004_irrelevant,17,0.0,0.0,0.9480964739046388,gated_zero,0.0128695236773163,0.6070247308462673,False
g004_paraphrase,13,0.0,0.0,0.9553835942413812,gated_zero,0.0100547752666459,0.1636872052075301,False
g004_paraphrase,14,0.0,0.0,0.9502618242682472,gated_zero,0.0100547752666459,0.1636872052075301,False
g004_paraphrase,15,0.0,0.0,0.9314957650011518,gated_zero,0.0100547752666459,0.1636872052075301,False
g004_paraphrase,16,0.0,0.0,0.9604206374481752,gated_zero,0.0100547752666459,0.1636872052075301,False
g004_paraphrase,17,0.0,0.0,0.9604206374481752,gated_zero,0.0100547752666459,0.1636872052075301,False
g004_weak_distractor,13,0.0,0.0,0.9225190847958432,gated_zero,0.0402132360987282,0.5739585785339488,False
g004_weak_distractor,14,0.0,0.0,0.9096923101720636,gated_zero,0.0402132360987282,0.5739585785339488,False
g004_weak_distractor,15,0.0,0.0,0.914738494137324,gated_zero,0.0402132360987282,0.5739585785339488,False
g004_weak_distractor,16,0.0,0.0,0.8473216723195681,gated_zero,0.0402132360987282,0.5739585785339488,False
g004_weak_distractor,17,0.0,0.0,0.8011795709918041,gated_zero,0.0402132360987282,0.5739585785339488,False
g004_competition_balanced,13,0.0,0.0,0.944717035433916,gated_zero,0.0102780425228024,0.4288366284677644,False
g004_competition_balanced,14,0.0,0.0,0.966985170950026,gated_zero,0.0102780425228024,0.4288366284677644,False
g004_competition_balanced,15,0.0,0.0,0.9675434997168616,gated_zero,0.0102780425228024,0.4288366284677644,False
g004_competition_balanced,16,0.0,0.0,0.972060482604136,gated_zero,0.0102780425228024,0.4288366284677644,False
g004_competition_balanced,17,0.0,0.0,0.9521970251791784,gated_zero,0.0102780425228024,0.4288366284677644,False
g004_direct_conflict,13,0.0,0.0,0.9272455263574984,gated_zero,0.026784909878495,0.5660993965463941,False
g004_direct_conflict,14,0.0,0.0,0.8858153972220066,gated_zero,0.026784909878495,0.5660993965463941,False
g004_direct_conflict,15,0.0,0.0,0.9373155316869364,gated_zero,0.026784909878495,0.5660993965463941,False
g004_direct_conflict,16,0.0,0.0,0.876008129322866,gated_zero,0.026784909878495,0.5660993965463941,False
g004_direct_conflict,17,0.0,0.0,0.8959599652077469,gated_zero,0.026784909878495,0.5660993965463941,False
g004_closure_update,13,0.0,0.0,0.4841283699406986,gated_zero,0.2950287139678119,0.9034416766559704,False
g004_closure_update,14,0.0,0.0,0.4859811679710539,gated_zero,0.2950287139678119,0.9034416766559704,False
g004_closure_update,15,0.0,0.0,0.4287329536296599,gated_zero,0.2950287139678119,0.9034416766559704,False
g004_closure_update,16,0.0,0.0,0.1598005290692904,gated_zero,0.2950287139678119,0.9034416766559704,False
g004_closure_update,17,0.0,0.0,0.2123451479591202,gated_zero,0.2950287139678119,0.9034416766559704,False
g004_closure_override,13,1.0,0.0,0.3950679819886932,gated_real_alpha_beta0,1.0,0.0,True
g004_closure_override,14,1.0,0.0,0.2918362795612284,gated_real_alpha_beta0,1.0,0.0,True
g004_closure_override,15,0.9,0.0,0.2579427862795159,gated_real_alpha_beta0,1.0,0.0,True
g004_closure_override,16,0.9,0.0,0.3062642732690394,gated_real_alpha_beta0,1.0,0.0,True
g004_closure_override,17,1.0,0.0,0.3415097894116179,gated_real_alpha_beta0,1.0,0.0,True
g004_exception_override,13,0.9,0.0,0.2451088810789303,gated_real_alpha_beta0,0.9910097078000484,0.0475500038055494,True
g004_exception_override,14,0.9,0.0,0.299752030822302,gated_real_alpha_beta0,0.9910097078000484,0.0475500038055494,True
