real_alignment_mean,shuffle_alignment_mean_mean,shuffle_alignment_mean_sd,shuffle_alignment_mean_q95,real_vs_shuffle_alignment_mean_z,real_exceeds_all_shuffles_alignment_mean,real_alignment_positive_fraction,shuffle_alignment_positive_fraction_mean,shuffle_alignment_positive_fraction_sd,shuffle_alignment_positive_fraction_q95,real_vs_shuffle_alignment_positive_fraction_z,real_exceeds_all_shuffles_alignment_positive_fraction,real_path_length,shuffle_path_length_mean,shuffle_path_length_sd,shuffle_path_length_q95,real_vs_shuffle_path_length_z,real_exceeds_all_shuffles_path_length,real_endpoint_distance,shuffle_endpoint_distance_mean,shuffle_endpoint_distance_sd,shuffle_endpoint_distance_q95,real_vs_shuffle_endpoint_distance_z,real_exceeds_all_shuffles_endpoint_distance,real_detour_ratio,shuffle_detour_ratio_mean,shuffle_detour_ratio_sd,shuffle_detour_ratio_q95,real_vs_shuffle_detour_ratio_z,real_exceeds_all_shuffles_detour_ratio,real_curvature_mean,shuffle_curvature_mean_mean,shuffle_curvature_mean_sd,shuffle_curvature_mean_q95,real_vs_shuffle_curvature_mean_z,real_exceeds_all_shuffles_curvature_mean,alignment_gain,detour_reduction_log2,curvature_reduction_log2,model,n_prompts,n_problems,n_layers,hidden_dim,pair_accuracy,n_shuffles
0.0680597797036171,0.04223475586622953,0.004767197184006955,0.0503766193985939,5.417234244898792,1.0,0.7861689814814815,0.5339756944444445,0.05687856993393987,0.6193238811728395,4.4338893774920916,1.0,2.9116153717041016,8.685782165527344,0.5213962560522094,9.433142948150635,-11.074430870568149,0.0,0.8161389827728271,0.8161389827728271,0.0,0.8161389827728271,,0.0,3.5678513050079346,10.64300100326538,0.6388839460667457,11.558842229843139,-11.07423303060786,0.0,1.7443116903305054,2.08799635887146,0.05672540516593934,2.1776155829429626,-6.058743300917302,0.0,0.025825023837387565,1.576777609045919,0.25946133835572277,qwen,384,64,28,1536,0.6119791666666666,50
0.1239844337105751,0.07356751926243305,0.009563030015289277,0.08843350447714328,5.272064854709856,1.0,1.0,0.5720000000000001,0.07863922039368765,0.6666666666666666,5.442576844700706,1.0,4.299531936645508,9.883549041748047,0.7090825749478772,11.102321529388428,-7.874988474386084,0.0,0.970634937286377,0.970634937286377,0.0,0.970634937286377,,0.0,4.429622650146484,10.182787742614746,0.7305636317162895,11.438447999954224,-7.874967823066332,0.0,1.7641950845718384,2.090986258983612,0.07775692720523265,2.212070345878601,-4.202727475961551,0.0,0.05041691444814206,1.2008768731291237,0.24517347838340472,llama,384,64,16,2048,0.3151041666666667,50
0.09724869579076767,0.04192483726888895,0.009167415577573248,0.054606525227427476,6.034836978179598,1.0,0.8886458333333335,0.5510875,0.05732473983537884,0.6397656249999999,5.888527960226419,1.0,3.611497163772583,13.395032005310059,0.9509737721521504,14.80384669303894,-10.287912377852798,0.0,0.9856295585632324,0.9856295585632324,0.0,0.9856295585632324,,0.0,3.6642048358917236,13.590390415191651,0.9648335508478474,15.019731330871583,-10.287977206614853,0.0,1.7124496698379517,2.0886181092262266,0.060899765786595304,2.1801957488059998,-6.176845420168655,0.0,0.05532385852187872,1.8910148412823495,0.2864871419200497,gemma,384,64,26,2304,0.5260416666666666,50
