task,model,horizon,null_index,balanced_accuracy
lexical_category,llama,0.5,133,0.542707516522908
lexical_category,llama,0.5,134,0.5224599529517195
lexical_category,llama,0.5,135,0.5208636720062731
lexical_category,llama,0.5,136,0.5284530077293603
lexical_category,llama,0.5,137,0.5439677383219447
lexical_category,llama,0.5,138,0.5246723423322505
lexical_category,llama,0.5,139,0.539851013778425
lexical_category,llama,0.5,140,0.4974515514730593
lexical_category,llama,0.5,141,0.49649938389156495
lexical_category,llama,0.5,142,0.5183432284081999
lexical_category,llama,0.5,143,0.5176991150442478
lexical_category,llama,0.5,144,0.5474403495015123
lexical_category,llama,0.5,145,0.5003080542175423
lexical_category,llama,0.5,146,0.5180351741906575
lexical_category,llama,0.5,147,0.5565979612411784
lexical_category,llama,0.5,148,0.542063403158956
lexical_category,llama,0.5,149,0.540495127142377
lexical_category,llama,0.5,150,0.49050632911392406
lexical_category,llama,0.5,151,0.5101097793211605
lexical_category,llama,0.5,152,0.5183432284081999
lexical_category,llama,0.5,153,0.5117060602666069
lexical_category,llama,0.5,154,0.5129662820656435
lexical_category,llama,0.5,155,0.5117060602666069
lexical_category,llama,0.5,156,0.5145345580822225
lexical_category,llama,0.5,157,0.5066371681415929
lexical_category,llama,0.5,158,0.5151786714461746
lexical_category,llama,0.5,159,0.5388988461969306
lexical_category,llama,0.5,160,0.5600985773496134
lexical_category,llama,0.5,161,0.5069452223591352
lexical_category,llama,0.5,162,0.5227680071692618
lexical_category,llama,0.5,163,0.5
lexical_category,llama,0.5,164,0.5272207908591913
lexical_category,llama,0.5,165,0.5009521675814943
lexical_category,llama,0.5,166,0.4914584966954184
lexical_category,llama,0.5,167,0.5098017251036182
lexical_category,llama,0.5,168,0.5120141144841492
lexical_category,llama,0.5,169,0.49812366976587874
lexical_category,llama,0.5,170,0.5034726111795677
lexical_category,llama,0.5,171,0.5284530077293603
lexical_category,llama,0.5,172,0.5221518987341772
lexical_category,llama,0.5,173,0.5205556177887308
lexical_category,llama,0.5,174,0.5306934020387588
lexical_category,llama,0.5,175,0.5350901758709532
lexical_category,llama,0.5,176,0.5060210597065083
lexical_category,llama,0.5,177,0.5126582278481013
lexical_category,llama,0.5,178,0.5104458384675703
lexical_category,llama,0.5,179,0.5009521675814943
lexical_category,llama,0.5,180,0.4990478324185057
lexical_category,llama,0.5,181,0.5015682760165789
lexical_category,llama,0.5,182,0.48703371793435646
lexical_category,llama,0.5,183,0.5151786714461746
lexical_category,llama,0.5,184,0.504424778761062
lexical_category,llama,0.5,185,0.5388988461969306
lexical_category,llama,0.5,186,0.5268847317127814
lexical_category,llama,0.5,187,0.5559818528060938
lexical_category,llama,0.5,188,0.5275288450767335
lexical_category,llama,0.5,189,0.46552593256413133
lexical_category,llama,0.5,190,0.5458440685560659
lexical_category,llama,0.5,191,0.534782121653411
lexical_category,llama,0.5,192,0.5249803965497928
lexical_category,llama,0.5,193,0.5477484037190545
lexical_category,llama,0.5,194,0.5132743362831859
lexical_category,llama,0.5,195,0.5284530077293603
lexical_category,llama,0.5,196,0.5271927859303238
lexical_category,llama,0.5,197,0.5139184496471378
lexical_category,llama,0.5,198,0.5088495575221239
lexical_category,llama,0.75,0,0.6498823792987566
lexical_category,llama,0.75,1,0.6505264926627087
lexical_category,llama,0.75,2,0.6530749411896494
lexical_category,llama,0.75,3,0.6758429483589112
lexical_category,llama,0.75,4,0.6423210485045368
lexical_category,llama,0.75,5,0.6625686120757253
lexical_category,llama,0.75,6,0.6660412232552929
lexical_category,llama,0.75,7,0.6843844516634928
lexical_category,llama,0.75,8,0.678979500392069
lexical_category,llama,0.75,9,0.6401086591240058
lexical_category,llama,0.75,10,0.6492942757925395
lexical_category,llama,0.75,11,0.6496023300100817
lexical_category,llama,0.75,12,0.64484149210261
lexical_category,llama,0.75,13,0.6416769351405848
lexical_category,llama,0.75,14,0.6843844516634928
lexical_category,llama,0.75,15,0.6473619357006833
lexical_category,llama,0.75,16,0.6401086591240058
lexical_category,llama,0.75,17,0.686260781897614
lexical_category,llama,0.75,18,0.6489582166461297
lexical_category,llama,0.75,19,0.6805757813375154
lexical_category,llama,0.75,20,0.6619244987117733
lexical_category,llama,0.75,21,0.6574997199507113
lexical_category,llama,0.75,22,0.6552873305701803
lexical_category,llama,0.75,23,0.6628766662932677
lexical_category,llama,0.75,24,0.6888092304245548
lexical_category,llama,0.75,25,0.6508625518091185
lexical_category,llama,0.75,26,0.671754228744259
lexical_category,llama,0.75,27,0.6461017139016467
lexical_category,llama,0.75,28,0.6631847205108099
lexical_category,llama,0.75,29,0.6916377282401702
lexical_category,llama,0.75,30,0.6571636608043016
lexical_category,llama,0.75,31,0.6382043239610171
lexical_category,llama,0.75,32,0.6141480900638512
lexical_category,llama,0.75,33,0.6650890556737986
lexical_category,llama,0.75,34,0.6413688809230425
lexical_category,llama,0.75,35,0.6641368880923042
lexical_category,llama,0.75,36,0.6350397669989918
lexical_category,llama,0.75,37,0.6533829954071917
lexical_category,llama,0.75,38,0.6388484373249692
lexical_category,llama,0.75,39,0.654335162988686
lexical_category,llama,0.75,40,0.6663492774728352
lexical_category,llama,0.75,41,0.6416769351405848
lexical_category,llama,0.75,42,0.6653971098913409
lexical_category,llama,0.75,43,0.6717262238153916
lexical_category,llama,0.75,44,0.6622325529293156
lexical_category,llama,0.75,45,0.6669933908367873
lexical_category,llama,0.75,46,0.6748907807774168
lexical_category,llama,0.75,47,0.6786714461745267
lexical_category,llama,0.75,48,0.6669933908367873
lexical_category,llama,0.75,49,0.6771031701579477
lexical_category,llama,0.75,50,0.6973227288002688
lexical_category,llama,0.75,51,0.656547552369217
lexical_category,llama,0.75,52,0.6584518875322056
lexical_category,llama,0.75,53,0.6574997199507113
lexical_category,llama,0.75,54,0.6606642769127367
lexical_category,llama,0.75,55,0.6802677271199731
lexical_category,llama,0.75,56,0.6325193234009185
lexical_category,llama,0.75,57,0.6707740562338972
lexical_category,llama,0.75,58,0.6549792763526381
lexical_category,llama,0.75,59,0.6457936596841044
lexical_category,llama,0.75,60,0.6682536126358238
lexical_category,llama,0.75,61,0.6280945446398566
lexical_category,llama,0.75,62,0.6679455584182816
lexical_category,llama,0.75,63,0.6673014450543295
lexical_category,llama,0.75,64,0.6944942309846533
lexical_category,llama,0.75,65,0.6527388820432396
lexical_category,llama,0.75,66,0.6578077741682536
lexical_category,llama,0.75,67,0.6685616668533663
lexical_category,llama,0.75,68,0.6533829954071917
lexical_category,llama,0.75,69,0.6388484373249692
lexical_category,llama,0.75,70,0.6758429483589112
lexical_category,llama,0.75,71,0.6461017139016467
lexical_category,llama,0.75,72,0.663828833874762
lexical_category,llama,0.75,73,0.6467458272655988
lexical_category,llama,0.75,74,0.6555953847877227
lexical_category,llama,0.75,75,0.6578077741682536
lexical_category,llama,0.75,76,0.696398566147642
lexical_category,llama,0.75,77,0.6647810014562563
lexical_category,llama,0.75,78,0.6404167133415481
lexical_category,llama,0.75,79,0.6372521563795228
lexical_category,llama,0.75,80,0.6423210485045368
lexical_category,llama,0.75,81,0.6473619357006833
lexical_category,llama,0.75,82,0.6872129494791084
lexical_category,llama,0.75,83,0.6404167133415481
lexical_category,llama,0.75,84,0.6530749411896494
lexical_category,llama,0.75,85,0.666685336619245
lexical_category,llama,0.75,86,0.6559034390052649
lexical_category,llama,0.75,87,0.6669933908367873
lexical_category,llama,0.75,88,0.6717262238153916
lexical_category,llama,0.75,89,0.6398006049064635
lexical_category,llama,0.75,90,0.6650890556737986
lexical_category,llama,0.75,91,0.6774112243754901
lexical_category,llama,0.75,92,0.6410328217766328
lexical_category,llama,0.75,93,0.6423210485045368
lexical_category,llama,0.75,94,0.637560210597065
lexical_category,llama,0.75,95,0.6480060490646353
lexical_category,llama,0.75,96,0.6404167133415481
lexical_category,llama,0.75,97,0.6483141032821778
lexical_category,llama,0.75,98,0.658759941749748
lexical_category,llama,0.75,99,0.6698218886524028
lexical_category,llama,0.75,100,0.6710821104514395
lexical_category,llama,0.75,101,0.6486501624285874
lexical_category,llama,0.75,102,0.6404167133415481
lexical_category,llama,0.75,103,0.6628766662932677
lexical_category,llama,0.75,104,0.6625686120757253
lexical_category,llama,0.75,105,0.6457936596841044
lexical_category,llama,0.75,106,0.6546432172062283
lexical_category,llama,0.75,107,0.6669933908367873
lexical_category,llama,0.75,108,0.6555953847877227
lexical_category,llama,0.75,109,0.6717262238153916
lexical_category,llama,0.75,110,0.6480060490646353
lexical_category,llama,0.75,111,0.6451775512490199
lexical_category,llama,0.75,112,0.6578077741682536
lexical_category,llama,0.75,113,0.6508345468802509
lexical_category,llama,0.75,114,0.6451775512490199
lexical_category,llama,0.75,115,0.6650890556737986
lexical_category,llama,0.75,116,0.6511706060266607
lexical_category,llama,0.75,117,0.6751988349949591
lexical_category,llama,0.75,118,0.6530749411896494
lexical_category,llama,0.75,119,0.6663492774728352
lexical_category,llama,0.75,120,0.6486501624285874
lexical_category,llama,0.75,121,0.656547552369217
lexical_category,llama,0.75,122,0.6574997199507113
lexical_category,llama,0.75,123,0.6401086591240058
lexical_category,llama,0.75,124,0.6315671558194242
lexical_category,llama,0.75,125,0.6578077741682536
lexical_category,llama,0.75,126,0.6729864456144281
lexical_category,llama,0.75,127,0.6480060490646353
lexical_category,llama,0.75,128,0.6634927747283521
lexical_category,llama,0.75,129,0.6388484373249692
lexical_category,llama,0.75,130,0.6277584854934468
lexical_category,llama,0.75,131,0.6983029013106307
lexical_category,llama,0.75,132,0.6774112243754901
lexical_category,llama,0.75,133,0.6540271087711438
lexical_category,llama,0.75,134,0.64484149210261
lexical_category,llama,0.75,135,0.6511706060266607
lexical_category,llama,0.75,136,0.6736305589783802
lexical_category,llama,0.75,137,0.6480060490646353
lexical_category,llama,0.75,138,0.6410608267055001
lexical_category,llama,0.75,139,0.6597121093312424
lexical_category,llama,0.75,140,0.6660412232552929
lexical_category,llama,0.75,141,0.6676094992718719
lexical_category,llama,0.75,142,0.6568556065867592
lexical_category,llama,0.75,143,0.6647810014562563
lexical_category,llama,0.75,144,0.652766886972107
lexical_category,llama,0.75,145,0.6416769351405848
lexical_category,llama,0.75,146,0.6350397669989918
lexical_category,llama,0.75,147,0.6362999887980285
lexical_category,llama,0.75,148,0.6650890556737986
lexical_category,llama,0.75,149,0.652122773608155
lexical_category,llama,0.75,150,0.654335162988686
lexical_category,llama,0.75,151,0.6578077741682536
lexical_category,llama,0.75,152,0.6483141032821778
lexical_category,llama,0.75,153,0.6524308278256974
lexical_category,llama,0.75,154,0.6540271087711438
lexical_category,llama,0.75,155,0.6682536126358238
lexical_category,llama,0.75,156,0.6666573316903774
lexical_category,llama,0.75,157,0.649910384227624
lexical_category,llama,0.75,158,0.6859807326089391
lexical_category,llama,0.75,159,0.6929259549680744
lexical_category,llama,0.75,160,0.6717262238153916
lexical_category,llama,0.75,161,0.6435812703035735
lexical_category,llama,0.75,162,0.6325193234009185
lexical_category,llama,0.75,163,0.6622325529293156
lexical_category,llama,0.75,164,0.6435812703035735
lexical_category,llama,0.75,165,0.6574997199507113
lexical_category,llama,0.75,166,0.6508625518091185
lexical_category,llama,0.75,167,0.6438893245211157
lexical_category,llama,0.75,168,0.6404167133415481
lexical_category,llama,0.75,169,0.6945222359135208
lexical_category,llama,0.75,170,0.656547552369217
lexical_category,llama,0.75,171,0.6530749411896494
lexical_category,llama,0.75,172,0.6489582166461297
lexical_category,llama,0.75,173,0.6438893245211157
lexical_category,llama,0.75,174,0.652122773608155
lexical_category,llama,0.75,175,0.6574997199507113
lexical_category,llama,0.75,176,0.6827881707180463
lexical_category,llama,0.75,177,0.6679455584182816
lexical_category,llama,0.75,178,0.6372521563795228
lexical_category,llama,0.75,179,0.6660412232552929
lexical_category,llama,0.75,180,0.6751988349949591
lexical_category,llama,0.75,181,0.6594040551136999
lexical_category,llama,0.75,182,0.6574997199507113
lexical_category,llama,0.75,183,0.6774112243754901
lexical_category,llama,0.75,184,0.6736305589783802
lexical_category,llama,0.75,185,0.6755348941413689
lexical_category,llama,0.75,186,0.6287106530749411
lexical_category,llama,0.75,187,0.6328273776184609
lexical_category,llama,0.75,188,0.6555953847877227
lexical_category,llama,0.75,189,0.6476979948470931
lexical_category,llama,0.75,190,0.6571636608043016
lexical_category,llama,0.75,191,0.6707740562338972
lexical_category,llama,0.75,192,0.6401086591240058
lexical_category,llama,0.75,193,0.6252380418953736
lexical_category,llama,0.75,194,0.6660412232552929
lexical_category,llama,0.75,195,0.6853366192449871
lexical_category,llama,0.75,196,0.6397725999775961
lexical_category,llama,0.75,197,0.673322504760838
lexical_category,llama,0.75,198,0.658759941749748
lexical_category,gemma,0.25,0,0.3396534404821698
lexical_category,gemma,0.25,1,0.3382722250125565
lexical_category,gemma,0.25,2,0.4933450527373179
lexical_category,gemma,0.25,3,0.3699146157709694
lexical_category,gemma,0.25,4,0.33136614766449024
lexical_category,gemma,0.25,5,0.41963837267704673
lexical_category,gemma,0.25,6,0.36715218483174283
lexical_category,gemma,0.25,7,0.4222752385735811
lexical_category,gemma,0.25,8,0.40783525866398795
lexical_category,gemma,0.25,9,0.480286288297338
lexical_category,gemma,0.25,10,0.28314917127071826
lexical_category,gemma,0.25,11,0.3898794575590156
lexical_category,gemma,0.25,12,0.30173279758915117
lexical_category,gemma,0.25,13,0.39816675037669513
lexical_category,gemma,0.25,14,0.45818684078352584
lexical_category,gemma,0.25,15,0.45617780010045206
lexical_category,gemma,0.25,16,0.4658463083877449
lexical_category,gemma,0.25,17,0.39000502260170766
lexical_category,gemma,0.25,18,0.28792064289301855
lexical_category,gemma,0.25,19,0.3175539929683576
lexical_category,gemma,0.25,20,0.5905323957810146
lexical_category,gemma,0.25,21,0.40092918131592165
lexical_category,gemma,0.25,22,0.42503766951280764
lexical_category,gemma,0.25,23,0.3665243596182823
lexical_category,gemma,0.25,24,0.41474133601205426
lexical_category,gemma,0.25,25,0.5664239075841286
lexical_category,gemma,0.25,26,0.45128076343545953
lexical_category,gemma,0.25,27,0.370668006027122
lexical_category,gemma,0.25,28,0.3623807132094425
lexical_category,gemma,0.25,29,0.45818684078352584
lexical_category,gemma,0.25,30,0.4595680562531391
lexical_category,gemma,0.25,31,0.3748116524359618
lexical_category,gemma,0.25,32,0.4085886489201407
lexical_category,gemma,0.25,33,0.3864892014063285
lexical_category,gemma,0.25,34,0.3416624811652436
lexical_category,gemma,0.25,35,0.30587644399799097
lexical_category,gemma,0.25,36,0.3699146157709694
lexical_category,gemma,0.25,37,0.4003013561024611
lexical_category,gemma,0.25,38,0.4313159216474134
lexical_category,gemma,0.25,39,0.3878704168759417
lexical_category,gemma,0.25,40,0.31554495228528373
lexical_category,gemma,0.25,41,0.33890005022601705
lexical_category,gemma,0.25,42,0.4402310396785535
lexical_category,gemma,0.25,43,0.4299347061778001
lexical_category,gemma,0.25,44,0.4498995479658463
lexical_category,gemma,0.25,45,0.3623807132094425
lexical_category,gemma,0.25,46,0.4285534907081868
lexical_category,gemma,0.25,47,0.3189352084379709
lexical_category,gemma,0.25,48,0.3878704168759417
lexical_category,gemma,0.25,49,0.32446007031642393
lexical_category,gemma,0.25,50,0.4637117026619789
lexical_category,gemma,0.25,51,0.42101958814665996
lexical_category,gemma,0.25,52,0.365143144148669
lexical_category,gemma,0.25,53,0.46509291813159215
lexical_category,gemma,0.25,54,0.4085886489201407
lexical_category,gemma,0.25,55,0.3740582621798092
lexical_category,gemma,0.25,56,0.40645404319437467
lexical_category,gemma,0.25,57,0.3382722250125565
lexical_category,gemma,0.25,58,0.42164741336012057
lexical_category,gemma,0.25,59,0.498869914615771
lexical_category,gemma,0.25,60,0.2569060773480663
lexical_category,gemma,0.25,61,0.47199899547965846
lexical_category,gemma,0.25,62,0.29959819186338527
lexical_category,gemma,0.25,63,0.4299347061778001
lexical_category,gemma,0.25,64,0.44512807634354595
lexical_category,gemma,0.25,65,0.31617277749874434
lexical_category,gemma,0.25,66,0.5008789552988449
lexical_category,gemma,0.25,67,0.4175037669512808
lexical_category,gemma,0.25,68,0.4526619789050728
lexical_category,gemma,0.25,69,0.552611752887996
lexical_category,gemma,0.25,70,0.3437970868910096
lexical_category,gemma,0.25,71,0.370668006027122
lexical_category,gemma,0.25,72,0.41474133601205426
lexical_category,gemma,0.25,73,0.41398794575590153
lexical_category,gemma,0.25,74,0.3961577096936213
lexical_category,gemma,0.25,75,0.4732546459065796
lexical_category,gemma,0.25,76,0.41197890507282775
lexical_category,gemma,0.25,77,0.42089402310396784
lexical_category,gemma,0.25,78,0.3734304369663486
lexical_category,gemma,0.25,79,0.3665243596182823
lexical_category,gemma,0.25,80,0.4161225514816675
lexical_category,gemma,0.25,81,0.5960572576594676
lexical_category,gemma,0.25,82,0.4285534907081868
lexical_category,gemma,0.25,83,0.37129583124058263
lexical_category,gemma,0.25,84,0.3127825213460572
lexical_category,gemma,0.25,85,0.4795328980411854
lexical_category,gemma,0.25,86,0.43194374686087394
lexical_category,gemma,0.25,87,0.43960321446509293
lexical_category,gemma,0.25,88,0.39816675037669513
lexical_category,gemma,0.25,89,0.4313159216474134
lexical_category,gemma,0.25,90,0.3898794575590156
lexical_category,gemma,0.25,91,0.3396534404821698
lexical_category,gemma,0.25,92,0.448518332496233
lexical_category,gemma,0.25,93,0.4753892516323456
lexical_category,gemma,0.25,94,0.3795831240582622
lexical_category,gemma,0.25,95,0.2975891511803114
lexical_category,gemma,0.25,96,0.40369161225514816
lexical_category,gemma,0.25,97,0.3795831240582622
lexical_category,gemma,0.25,98,0.46094927172275235
lexical_category,gemma,0.25,99,0.27209944751381215
lexical_category,gemma,0.25,100,0.43194374686087394
lexical_category,gemma,0.25,101,0.54156202913109
lexical_category,gemma,0.25,102,0.4526619789050728
lexical_category,gemma,0.25,103,0.44927172275238575
lexical_category,gemma,0.25,104,0.3623807132094425
lexical_category,gemma,0.25,105,0.3699146157709694
lexical_category,gemma,0.25,106,0.3679055750878955
lexical_category,gemma,0.25,107,0.36300853842290304
lexical_category,gemma,0.25,108,0.4471371170266198
lexical_category,gemma,0.25,109,0.28101456554495224
lexical_category,gemma,0.25,110,0.4753892516323456
lexical_category,gemma,0.25,111,0.3375188347564038
lexical_category,gemma,0.25,112,0.40720743345052735
lexical_category,gemma,0.25,113,0.5222250125565043
lexical_category,gemma,0.25,114,0.5401808136614766
lexical_category,gemma,0.25,115,0.5119286790557509
lexical_category,gemma,0.25,116,0.4526619789050728
lexical_category,gemma,0.25,117,0.36376192867905577
lexical_category,gemma,0.25,118,0.4299347061778001
lexical_category,gemma,0.25,119,0.4753892516323456
lexical_category,gemma,0.25,120,0.4706177800100452
lexical_category,gemma,0.25,121,0.43470617780010046
lexical_category,gemma,0.25,122,0.467101958814666
lexical_category,gemma,0.25,123,0.4230286288297338
lexical_category,gemma,0.25,124,0.39339527875439473
lexical_category,gemma,0.25,125,0.3878704168759417
lexical_category,gemma,0.25,126,0.37757408337518833
lexical_category,gemma,0.25,127,0.3954043194374686
lexical_category,gemma,0.25,128,0.4892014063284782
lexical_category,gemma,0.25,129,0.4175037669512808
lexical_category,gemma,0.25,130,0.4753892516323456
lexical_category,gemma,0.25,131,0.28515821195379204
lexical_category,gemma,0.25,132,0.32307885484681065
lexical_category,gemma,0.25,133,0.39892014063284786
lexical_category,gemma,0.25,134,0.4409844299347062
lexical_category,gemma,0.25,135,0.45605223505775994
lexical_category,gemma,0.25,136,0.32245102963335004
lexical_category,gemma,0.25,137,0.3720492214967353
lexical_category,gemma,0.25,138,0.365143144148669
lexical_category,gemma,0.25,139,0.48844801607232546
lexical_category,gemma,0.25,140,0.39339527875439473
lexical_category,gemma,0.25,141,0.3562280261175289
lexical_category,gemma,0.25,142,0.5065293822199899
lexical_category,gemma,0.25,143,0.36376192867905577
lexical_category,gemma,0.25,144,0.35271220492214966
lexical_category,gemma,0.25,145,0.45341536916122555
lexical_category,gemma,0.25,146,0.4016825715720743
lexical_category,gemma,0.25,147,0.3754394776494224
lexical_category,gemma,0.25,148,0.46986438975389255
lexical_category,gemma,0.25,149,0.4016825715720743
lexical_category,gemma,0.25,150,0.31554495228528373
lexical_category,gemma,0.25,151,0.5119286790557509
lexical_category,gemma,0.25,152,0.4070818684078352
lexical_category,gemma,0.25,153,0.4003013561024611
lexical_category,gemma,0.25,154,0.526368658965344
lexical_category,gemma,0.25,155,0.46509291813159215
lexical_category,gemma,0.25,156,0.3679055750878955
lexical_category,gemma,0.25,157,0.4809141135107986
lexical_category,gemma,0.25,158,0.3871170266197891
lexical_category,gemma,0.25,159,0.33136614766449024
lexical_category,gemma,0.25,160,0.3210698141637368
lexical_category,gemma,0.25,161,0.4953540934203918
lexical_category,gemma,0.25,162,0.3609994977398292
lexical_category,gemma,0.25,163,0.5002511300853842
lexical_category,gemma,0.25,164,0.4568056253139126
lexical_category,gemma,0.25,165,0.3975389251632345
lexical_category,gemma,0.25,166,0.5312656956303365
lexical_category,gemma,0.25,167,0.38510798593671525
lexical_category,gemma,0.25,168,0.34994977398292315
lexical_category,gemma,0.25,169,0.42164741336012057
lexical_category,gemma,0.25,170,0.32307885484681065
lexical_category,gemma,0.25,171,0.3878704168759417
lexical_category,gemma,0.25,172,0.4540431943746861
lexical_category,gemma,0.25,173,0.472626820693119
lexical_category,gemma,0.25,174,0.5016323455549975
lexical_category,gemma,0.25,175,0.3609994977398292
lexical_category,gemma,0.25,176,0.39339527875439473
lexical_category,gemma,0.25,177,0.44299347061778
lexical_category,gemma,0.25,178,0.46019588146659973
lexical_category,gemma,0.25,179,0.4595680562531391
lexical_category,gemma,0.25,180,0.4753892516323456
lexical_category,gemma,0.25,181,0.44650929181315924
lexical_category,gemma,0.25,182,0.3127825213460572
lexical_category,gemma,0.25,183,0.4637117026619789
lexical_category,gemma,0.25,184,0.34718734304369664
lexical_category,gemma,0.25,185,0.41135107985936714
lexical_category,gemma,0.25,186,0.4326971371170266
lexical_category,gemma,0.25,187,0.39477649422400807
lexical_category,gemma,0.25,188,0.39063284781516827
lexical_category,gemma,0.25,189,0.38033651431441484
lexical_category,gemma,0.25,190,0.40783525866398795
lexical_category,gemma,0.25,191,0.3023606228026118
lexical_category,gemma,0.25,192,0.4299347061778001
lexical_category,gemma,0.25,193,0.35133098945253644
lexical_category,gemma,0.25,194,0.3238322451029633
lexical_category,gemma,0.25,195,0.35409342039176295
lexical_category,gemma,0.25,196,0.39339527875439473
lexical_category,gemma,0.25,197,0.4684831742842792
lexical_category,gemma,0.25,198,0.4271722752385736
lexical_category,gemma,0.5,0,0.49610748367654445
lexical_category,gemma,0.5,1,0.4575590155700653
lexical_category,gemma,0.5,2,0.5354093420391763
lexical_category,gemma,0.5,3,0.39477649422400807
lexical_category,gemma,0.5,4,0.44161225514816677
lexical_category,gemma,0.5,5,0.4768960321446509
lexical_category,gemma,0.5,6,0.5174535409342039
lexical_category,gemma,0.5,7,0.43960321446509293
lexical_category,gemma,0.5,8,0.40306378704168755
lexical_category,gemma,0.5,9,0.4016825715720743
lexical_category,gemma,0.5,10,0.4348317428427926
lexical_category,gemma,0.5,11,0.4816675037669513
lexical_category,gemma,0.5,12,0.4892014063284782
lexical_category,gemma,0.5,13,0.4933450527373179
lexical_category,gemma,0.5,14,0.4121044701155198
lexical_category,gemma,0.5,15,0.4933450527373179
lexical_category,gemma,0.5,16,0.4230286288297338
lexical_category,gemma,0.5,17,0.39552988448016074
lexical_category,gemma,0.5,18,0.4134856855851331
lexical_category,gemma,0.5,19,0.41273229532898037
lexical_category,gemma,0.5,20,0.44650929181315924
lexical_category,gemma,0.5,21,0.4741336012054244
lexical_category,gemma,0.5,22,0.39414866901054746
lexical_category,gemma,0.5,23,0.40720743345052735
lexical_category,gemma,0.5,24,0.4899547965846308
lexical_category,gemma,0.5,25,0.5023857358111501
lexical_category,gemma,0.5,26,0.5354093420391763
lexical_category,gemma,0.5,27,0.5808638874937218
lexical_category,gemma,0.5,28,0.480286288297338
lexical_category,gemma,0.5,29,0.42177297840281264
lexical_category,gemma,0.5,30,0.4437468608739327
lexical_category,gemma,0.5,31,0.46509291813159215
lexical_category,gemma,0.5,32,0.5174535409342039
lexical_category,gemma,0.5,33,0.498869914615771
lexical_category,gemma,0.5,34,0.4706177800100452
lexical_category,gemma,0.5,35,0.4306880964339528
lexical_category,gemma,0.5,36,0.593294826720241
lexical_category,gemma,0.5,37,0.5057759919638373
lexical_category,gemma,0.5,38,0.48706680060271224
lexical_category,gemma,0.5,39,0.3631341034655952
lexical_category,gemma,0.5,40,0.4299347061778001
lexical_category,gemma,0.5,41,0.41135107985936714
lexical_category,gemma,0.5,42,0.40105474635861377
lexical_category,gemma,0.5,43,0.4299347061778001
lexical_category,gemma,0.5,44,0.4554244098442993
lexical_category,gemma,0.5,45,0.41273229532898037
lexical_category,gemma,0.5,46,0.5960572576594676
lexical_category,gemma,0.5,47,0.4954796584630839
lexical_category,gemma,0.5,48,0.45065293822199903
lexical_category,gemma,0.5,49,0.39892014063284786
lexical_category,gemma,0.5,50,0.47199899547965846
lexical_category,gemma,0.5,51,0.402435961828227
lexical_category,gemma,0.5,52,0.4603214465092918
lexical_category,gemma,0.5,53,0.49962330487192363
lexical_category,gemma,0.5,54,0.3769462581617278
lexical_category,gemma,0.5,55,0.47890507282772476
lexical_category,gemma,0.5,56,0.3376443997990959
lexical_category,gemma,0.5,57,0.5154445002511301
lexical_category,gemma,0.5,58,0.40105474635861377
lexical_category,gemma,0.5,59,0.33689100954294326
lexical_category,gemma,0.5,60,0.36803114013058763
lexical_category,gemma,0.5,61,0.5629080863887493
lexical_category,gemma,0.5,62,0.5057759919638373
lexical_category,gemma,0.5,63,0.5016323455549975
lexical_category,gemma,0.5,64,0.4182571572074335
lexical_category,gemma,0.5,65,0.4231541938724259
lexical_category,gemma,0.5,66,0.4306880964339528
lexical_category,gemma,0.5,67,0.3196885986941235
lexical_category,gemma,0.5,68,0.44161225514816677
lexical_category,gemma,0.5,69,0.3631341034655952
lexical_category,gemma,0.5,70,0.4285534907081868
lexical_category,gemma,0.5,71,0.47199899547965846
lexical_category,gemma,0.5,72,0.545077850326469
lexical_category,gemma,0.5,73,0.4360873932697137
lexical_category,gemma,0.5,74,0.49610748367654445
lexical_category,gemma,0.5,75,0.5595178302360623
lexical_category,gemma,0.5,76,0.5099196383726771
lexical_category,gemma,0.5,77,0.45065293822199903
lexical_category,gemma,0.5,78,0.38724259166248115
lexical_category,gemma,0.5,79,0.47338021094927174
lexical_category,gemma,0.5,80,0.4844299347061778
lexical_category,gemma,0.5,81,0.4093420391762933
lexical_category,gemma,0.5,82,0.4899547965846308
lexical_category,gemma,0.5,83,0.44512807634354595
lexical_category,gemma,0.5,84,0.4271722752385736
lexical_category,gemma,0.5,85,0.4595680562531391
lexical_category,gemma,0.5,86,0.42930688096433955
lexical_category,gemma,0.5,87,0.4575590155700653
lexical_category,gemma,0.5,88,0.37757408337518833
lexical_category,gemma,0.5,89,0.5443244600703164
lexical_category,gemma,0.5,90,0.4038171772978403
lexical_category,gemma,0.5,91,0.4099698643897539
lexical_category,gemma,0.5,92,0.4547965846308388
lexical_category,gemma,0.5,93,0.3424158714213963
lexical_category,gemma,0.5,94,0.5650426921145153
lexical_category,gemma,0.5,95,0.4176293319939729
lexical_category,gemma,0.5,96,0.43960321446509293
lexical_category,gemma,0.5,97,0.49196383726770465
lexical_category,gemma,0.5,98,0.4885735811150176
lexical_category,gemma,0.5,99,0.4755148166750377
lexical_category,gemma,0.5,100,0.5312656956303365
lexical_category,gemma,0.5,101,0.4850577599196384
lexical_category,gemma,0.5,102,0.4445002511300854
lexical_category,gemma,0.5,103,0.39414866901054746
lexical_category,gemma,0.5,104,0.4257910597689603
lexical_category,gemma,0.5,105,0.39414866901054746
lexical_category,gemma,0.5,106,0.39138623807132095
