task,representation,null_index,future_alignment,leave_one_out_alignment
relation_graph,cached_mixed_raw,180,0.004095718264579773,0.007418674882501364
relation_graph,cached_mixed_raw,181,0.00389687716960907,0.0071392059326171875
relation_graph,cached_mixed_raw,182,0.0029742149636149406,0.005929802544414997
relation_graph,cached_mixed_raw,183,0.003377873683348298,0.006501801777631044
relation_graph,cached_mixed_raw,184,0.004044264554977417,0.007500623352825642
relation_graph,cached_mixed_raw,185,0.003784767584875226,0.007004704792052507
relation_graph,cached_mixed_raw,186,0.0034332992509007454,0.006492397747933865
relation_graph,cached_mixed_raw,187,0.0038365183863788843,0.0070708938874304295
relation_graph,cached_mixed_raw,188,0.0030008098110556602,0.00597094651311636
relation_graph,cached_mixed_raw,189,0.004263360518962145,0.0077155763283371925
relation_graph,cached_mixed_raw,190,0.003379166591912508,0.006405157502740622
relation_graph,cached_mixed_raw,191,0.0035387857351452112,0.006582224741578102
relation_graph,cached_mixed_raw,192,0.0035627991892397404,0.006692945025861263
relation_graph,cached_mixed_raw,193,0.003477875143289566,0.006708985194563866
relation_graph,cached_mixed_raw,194,0.0034884540364146233,0.006604826543480158
relation_graph,cached_mixed_raw,195,0.004033452365547419,0.007410577964037657
relation_graph,cached_mixed_raw,196,0.003337661735713482,0.006439850199967623
relation_graph,cached_mixed_raw,197,0.004428354557603598,0.007878122851252556
relation_graph,cached_mixed_raw,198,0.0036899384576827288,0.006809408776462078
relation_graph,reextracted_mixed_raw,0,0.004315482918173075,0.007725817617028952
relation_graph,reextracted_mixed_raw,1,0.003452713368460536,0.006566969212144613
relation_graph,reextracted_mixed_raw,2,0.004003206733614206,0.0073698111809790134
relation_graph,reextracted_mixed_raw,3,0.004095085430890322,0.00736795412376523
relation_graph,reextracted_mixed_raw,4,0.0034711447078734636,0.006603681016713381
relation_graph,reextracted_mixed_raw,5,0.003507680958136916,0.006717009004205465
relation_graph,reextracted_mixed_raw,6,0.003426860086619854,0.006476802285760641
relation_graph,reextracted_mixed_raw,7,0.004093959927558899,0.007421182934194803
relation_graph,reextracted_mixed_raw,8,0.0032373510766774416,0.00627890694886446
relation_graph,reextracted_mixed_raw,9,0.0048451595939695835,0.008486269973218441
relation_graph,reextracted_mixed_raw,10,0.003610669868066907,0.006765290163457394
relation_graph,reextracted_mixed_raw,11,0.003646890399977565,0.006901566404849291
relation_graph,reextracted_mixed_raw,12,0.0032659515272825956,0.006356395781040192
relation_graph,reextracted_mixed_raw,13,0.003563803620636463,0.006650085095316172
relation_graph,reextracted_mixed_raw,14,0.0034055416472256184,0.00654364051297307
relation_graph,reextracted_mixed_raw,15,0.003887271275743842,0.0072254156693816185
relation_graph,reextracted_mixed_raw,16,0.0037360205315053463,0.006886064074933529
relation_graph,reextracted_mixed_raw,17,0.0042409747838974,0.007669451180845499
relation_graph,reextracted_mixed_raw,18,0.003866705112159252,0.007193160243332386
relation_graph,reextracted_mixed_raw,19,0.0037690773606300354,0.0069518135860562325
relation_graph,reextracted_mixed_raw,20,0.003319672541692853,0.00642471993342042
relation_graph,reextracted_mixed_raw,21,0.0033324453979730606,0.006450696382671595
relation_graph,reextracted_mixed_raw,22,0.004057754296809435,0.007334284950047731
relation_graph,reextracted_mixed_raw,23,0.0033245906233787537,0.006415247917175293
relation_graph,reextracted_mixed_raw,24,0.0030020561534911394,0.005983836483210325
relation_graph,reextracted_mixed_raw,25,0.0036748803686350584,0.006886089686304331
relation_graph,reextracted_mixed_raw,26,0.0033864309079945087,0.006479948293417692
relation_graph,reextracted_mixed_raw,27,0.004351330921053886,0.007790486328303814
