control,target_abs_shift,nontarget_abs_shift,specificity,target_signed_shift,nontarget_signed_shift,target_hit_rate,nontarget_hit_rate,n
shuffle_both_039,7.636625037796196,9.817967386668538,-2.1813423488723425,3.4383474437669777,7.5466186918061355,0.4367816091954023,1.0,290
shuffle_both_040,5.3656568691648285,7.834247481059558,-2.4685906118947294,-3.0966141525356248,4.6495724992799055,0.3333333333333333,0.9901477832512315,290
shuffle_both_041,6.772932650028975,7.861059336826719,-1.0881266867977448,3.9995522827937684,5.171219597896331,0.367816091954023,0.9901477832512315,290
shuffle_both_042,6.7389895066447645,4.774619739043889,1.9643697676008758,2.9615389122360054,-0.7614757627101955,0.367816091954023,0.9950738916256158,290
shuffle_both_043,5.074535572665861,8.770653858560646,-3.6961182858947845,3.9388875248788415,3.7660522531406047,0.3793103448275862,1.0,290
shuffle_both_044,8.226065980977026,6.989637280919869,1.2364287000571572,-1.67061229683887,3.3481945592194355,0.3563218390804598,0.9802955665024631,290
shuffle_both_045,4.070716293378808,8.99071196617164,-4.919995672792831,2.5095617853361984,5.9512472833905905,0.3793103448275862,1.0,290
shuffle_both_046,4.361875747812205,9.293498027500847,-4.931622279688642,1.0110169608017494,6.290482753603329,0.3333333333333333,0.9901477832512315,290
shuffle_both_047,2.9796615414235785,7.036215328817884,-4.056553787394305,1.9677891402408993,2.9734248809626536,0.3563218390804598,0.9901477832512315,290
shuffle_both_048,6.222833397744716,7.004004415032899,-0.781171017288183,3.409643770634443,4.025456600001293,0.39080459770114945,0.9802955665024631,290
shuffle_both_049,5.352685254195641,8.809724145334929,-3.4570388911392884,2.781650691196836,6.549407019403768,0.40229885057471265,1.0,290
shuffle_mech_policy_000,10.89316219570993,0.9561366823506473,9.937025513359282,8.890170168602603,0.4954048001707481,0.42528735632183906,0.9901477832512315,290
shuffle_mech_policy_001,10.878357541972193,0.9355838756843153,9.942773666287877,9.08666172794912,0.3480207086196674,0.4482758620689655,0.9901477832512315,290
shuffle_mech_policy_002,10.864284038543701,1.0911094778277017,9.773174560715999,9.804772535959879,0.5342614310128349,0.42528735632183906,0.9901477832512315,290
shuffle_mech_policy_003,10.98251687521222,0.9455919946943011,10.036924880517919,8.976841098960788,0.35041456504408364,0.42528735632183906,0.9901477832512315,290
shuffle_mech_policy_004,10.748003460895056,0.861155390152203,9.886848070742854,9.762228565654535,0.5574961342835074,0.42528735632183906,0.9901477832512315,290
shuffle_mech_policy_005,10.71597497764675,1.031060843632139,9.684914134014612,8.73344566630221,0.52277898553557,0.42528735632183906,0.9901477832512315,290
shuffle_mech_policy_006,10.508524889233469,1.0773335701139102,9.43119131911956,9.187784496395068,0.6063112132067751,0.42528735632183906,0.9901477832512315,290
shuffle_mech_policy_007,10.79687273639372,1.1827186293202667,9.614154107073453,10.197554166289581,0.7020970001596535,0.42528735632183906,0.9901477832512315,290
shuffle_mech_policy_008,11.130223630488604,1.2579010014463528,9.872322629042252,9.289685594624487,0.766109872921347,0.42528735632183906,0.9901477832512315,290
shuffle_mech_policy_009,10.60789713914367,1.1631510880193099,9.44474605112436,9.438271988397357,0.7165778963436634,0.42528735632183906,0.9901477832512315,290
shuffle_mech_policy_010,10.58800455619549,1.1257197798179288,9.46228477637756,9.477399502677478,0.6562843698586149,0.42528735632183906,0.9901477832512315,290
shuffle_mech_policy_011,10.900978170592209,0.9531008386846833,9.947877331907526,9.332615035703812,0.44361512414340315,0.4367816091954023,0.9901477832512315,290
shuffle_mech_policy_012,10.663295729406949,0.9695928249453089,9.69370290446164,8.853572357660052,0.6534999626610667,0.42528735632183906,0.9901477832512315,290
shuffle_mech_policy_013,11.34873190145383,0.945652771465884,10.403079129987946,9.767028200215307,0.474939339266622,0.4367816091954023,0.9901477832512315,290
shuffle_mech_policy_014,10.970194646681863,0.9175784717052441,10.052616174976619,9.024775302273104,0.6449848748192999,0.42528735632183906,0.9901477832512315,290
shuffle_mech_policy_015,10.491475889052468,0.7450079800460139,9.746467909006455,9.530412515004477,0.35597049544010256,0.42528735632183906,0.9901477832512315,290
shuffle_mech_policy_016,10.732652899862705,1.1272873714052398,9.605365528457465,9.546777423770948,0.7792300755167242,0.42528735632183906,0.9901477832512315,290
shuffle_mech_policy_017,10.519602737207522,0.6813175877914053,9.838285149416118,9.065049560590722,0.3601834057587121,0.42528735632183906,0.9901477832512315,290
shuffle_mech_policy_018,10.6952103088642,1.1350353457070337,9.560174963157166,9.653339457237857,0.6069854069225894,0.42528735632183906,0.9901477832512315,290
shuffle_mech_policy_019,10.828986622821326,1.135119738837181,9.693866883984144,9.657231643282135,0.5931706686912499,0.42528735632183906,0.9901477832512315,290
shuffle_mech_policy_020,10.751717836007305,0.9824537855063753,9.76926405050093,9.137353244869189,0.4430211283303247,0.42528735632183906,0.9901477832512315,290
shuffle_mech_policy_021,10.63738030948858,0.9182639403883459,9.719116369100234,9.67586114488799,0.5910374425314917,0.42528735632183906,0.9901477832512315,290
shuffle_mech_policy_022,10.804414074996423,1.0325446716083095,9.771869403388113,9.803626109813822,0.4295752530027493,0.42528735632183906,0.9901477832512315,290
shuffle_mech_policy_023,10.820702054034705,0.8161503058936208,10.004551748141084,9.631578122062244,0.17811752892480107,0.42528735632183906,0.9901477832512315,290
shuffle_mech_policy_024,10.940125569529917,0.813548607192016,10.1265769623379,10.011285052902396,0.42638843282690186,0.42528735632183906,0.9901477832512315,290
shuffle_mech_policy_025,10.754499572446976,1.228907331457279,9.525592240989697,9.37646407094495,0.7365688784369107,0.42528735632183906,0.9901477832512315,290
shuffle_mech_policy_026,10.87900224773363,1.1686608967522683,9.710341350981363,9.967041656888764,0.7207857376248966,0.42528735632183906,0.9901477832512315,290
shuffle_mech_policy_027,10.495621555152981,1.1250125927290893,9.370608962423892,9.208434713297876,0.617912252548293,0.42528735632183906,0.9901477832512315,290
shuffle_mech_policy_028,10.733302987855057,1.145960563509335,9.58734242434572,9.159451534008157,0.5967928552862458,0.42528735632183906,0.9901477832512315,290
shuffle_mech_policy_029,10.671718515198807,1.3957289803791515,9.275989534819654,9.566241401365433,0.9224139622279576,0.42528735632183906,0.9901477832512315,290
shuffle_mech_policy_030,10.95780628577046,0.8369720581129854,10.120834227657474,9.494733125313946,0.3661551968804721,0.42528735632183906,0.9901477832512315,290
shuffle_mech_policy_031,10.955905152463364,0.9704168958616961,9.985488256601668,9.800248261155753,0.47800141602314167,0.42528735632183906,0.9901477832512315,290
shuffle_mech_policy_032,10.537146946479535,0.6930952025164524,9.844051743963082,9.298643468440265,0.4594718482106777,0.42528735632183906,0.9901477832512315,290
shuffle_mech_policy_033,10.383500652751703,0.8377198750162359,9.545780777735468,9.181855875870276,0.38624303094271956,0.42528735632183906,0.9901477832512315,290
shuffle_mech_policy_034,10.64076096436073,0.9606075944571659,9.680153369903564,9.415943666436206,0.7223129883188332,0.4367816091954023,0.9901477832512315,290
shuffle_mech_policy_035,10.68710812206926,0.9202859577874245,9.766822164281836,9.406880888445624,0.49543846299495603,0.42528735632183906,0.9901477832512315,290
shuffle_mech_policy_036,10.311124807116629,0.8900752091055433,9.421049598011086,9.106380194083027,0.450005249436853,0.4367816091954023,0.9901477832512315,290
shuffle_mech_policy_037,10.37576445765879,1.2398537790834023,9.135910678575387,9.080593531159149,0.8692767561362882,0.42528735632183906,0.9901477832512315,290
shuffle_mech_policy_038,11.116926034291586,1.006707045832291,10.110218988459295,9.867987846506052,0.6492283731845799,0.42528735632183906,0.9901477832512315,290
shuffle_mech_policy_039,10.559043440325507,1.0032248450030248,9.555818595322481,9.540560760717282,0.4162041025208722,0.42528735632183906,0.9901477832512315,290
shuffle_mech_policy_040,10.389436420352979,1.2228126878221635,9.166623732530816,9.660393632691482,0.770542771945446,0.42528735632183906,0.9901477832512315,290
shuffle_mech_policy_041,10.923371649336541,1.0641555903580389,9.859216058978502,9.445838341767761,0.6460796436065523,0.42528735632183906,0.9901477832512315,290
shuffle_mech_policy_042,10.806942232723895,0.8287194773481397,9.978222755375755,9.284196694691977,0.32970485311423614,0.42528735632183906,0.9901477832512315,290
shuffle_mech_policy_043,11.220186819975403,0.9323319120360125,10.28785490793939,9.584337196130862,0.6088158696743068,0.42528735632183906,0.9901477832512315,290
shuffle_mech_policy_044,10.81383875594742,0.8909435131279706,9.92289524281945,9.392793430679147,0.4725772359688294,0.42528735632183906,0.9901477832512315,290
shuffle_mech_policy_045,10.778298986369165,1.2040898976067604,9.574209088762405,9.16119026863712,0.9381245627191853,0.42528735632183906,0.9901477832512315,290
shuffle_mech_policy_046,10.886380124366147,0.9711295701012823,9.915250554264864,9.727271896669235,0.543946794688408,0.42528735632183906,0.9901477832512315,290
shuffle_mech_policy_047,10.891099551628376,1.0427237285181807,9.848375823110194,9.692730262361724,0.7019538996842107,0.42528735632183906,0.9901477832512315,290
shuffle_mech_policy_048,10.99945712363583,1.083975963404613,9.915481160231217,9.77109486481239,0.6363096354630193,0.42528735632183906,0.9901477832512315,290
shuffle_mech_policy_049,10.871016025543213,1.1694302324003774,9.701585793142836,9.883336280954294,0.8155670283463201,0.42528735632183906,0.9901477832512315,290
shuffle_policy_label_000,2.947066411204722,10.125086356853616,-7.178019945648895,2.1454860040511208,7.40876229760682,0.367816091954023,0.9950738916256158,290
shuffle_policy_label_001,5.906813774985829,8.393377816148579,-2.48656404116275,3.436389791554418,6.053420048041884,0.367816091954023,0.9901477832512315,290
shuffle_policy_label_002,6.632260262281045,5.7200116476989145,0.9122486145821309,3.7579957644144693,3.3637059052002254,0.41379310344827586,0.9950738916256158,290
shuffle_policy_label_003,9.343787154932132,9.499244485582624,-0.15545733065049205,8.469678478679437,7.869086277308722,0.4367816091954023,1.0,290
shuffle_policy_label_004,4.3224275852071825,9.93333229525336,-5.610904710046177,2.0514473641055755,8.020876243196685,0.3563218390804598,0.9901477832512315,290
shuffle_policy_label_005,2.7864741018448753,8.120852399929404,-5.334378298084529,1.950660491811818,3.1713532931698953,0.3793103448275862,0.9950738916256158,290
shuffle_policy_label_006,5.536825218419919,7.966880875855244,-2.430055657435325,-1.5009708459349884,3.3951936519791928,0.3333333333333333,0.9753694581280788,290
shuffle_policy_label_007,9.505837150003718,6.206321962948503,3.2995151870552144,7.9149964157192185,3.257947689206729,0.40229885057471265,0.9901477832512315,290
shuffle_policy_label_008,11.838479475043286,8.130442569995749,3.7080369050475372,9.614815728417758,5.552999019622803,0.40229885057471265,1.0,290
shuffle_policy_label_009,7.3522510473755585,8.395180772678017,-1.042929725302459,1.6417517881283814,3.4486056172789024,0.40229885057471265,0.9852216748768473,290
shuffle_policy_label_010,6.59695770548678,5.5448457713197605,1.0521119341670193,5.2874093165342835,-0.4544710314332558,0.4482758620689655,0.9901477832512315,290
shuffle_policy_label_011,6.096934685761902,5.271527374906493,0.8254073108554083,3.8144443720236594,1.9165657870287967,0.3793103448275862,0.9901477832512315,290
shuffle_policy_label_012,4.77413604451322,8.07598593669572,-3.3018498921824992,0.6048310214075548,4.920728519045073,0.3563218390804598,0.9753694581280788,290
shuffle_policy_label_013,5.403605433716171,9.412169968553364,-4.008564534837193,4.093610527871669,7.6763651711600165,0.41379310344827586,0.9950738916256158,290
shuffle_policy_label_014,6.781062866079396,7.3323918117090985,-0.5513289456297024,0.43241857660227806,3.6546887106496126,0.39080459770114945,0.9950738916256158,290
shuffle_policy_label_015,9.540905990819821,7.342746953071631,2.19815903774819,8.51702066947674,3.650844881687258,0.40229885057471265,0.9852216748768473,290
shuffle_policy_label_016,3.702557755612779,9.62223281061708,-5.9196750550043005,1.7375230515140228,6.364529837528473,0.367816091954023,0.9901477832512315,290
shuffle_policy_label_017,5.159806695477716,6.981226667394779,-1.821419971917063,1.0367847585130012,2.567082546027423,0.367816091954023,0.9852216748768473,290
shuffle_policy_label_018,5.282698976582494,9.331075952558095,-4.048376975975601,2.264016891347951,4.903188754772318,0.367816091954023,1.0,290
shuffle_policy_label_019,5.960830639148581,7.438347520499394,-1.4775168813508133,-0.753809397248016,3.441208205199594,0.3563218390804598,0.9950738916256158,290
shuffle_policy_label_020,6.392471532712038,11.491637321528543,-5.099165788816506,4.537949923811288,10.399941620568336,0.367816091954023,0.9901477832512315,290
shuffle_policy_label_021,11.345624479754218,6.481265448584345,4.864359031169872,4.524516407100633,4.679431295160002,0.3563218390804598,1.0,290
