control,target_abs_shift,nontarget_abs_shift,specificity,target_signed_shift,nontarget_signed_shift,target_hit_rate,nontarget_hit_rate,n
shuffle_both_017,0.5316609130508598,1.317769566193003,-0.7861086531421431,0.49341094356843795,0.969701588447458,0.0,0.4236453201970443,290
shuffle_both_018,1.3077666183997845,0.938115695427204,0.3696509229725805,1.2206915164815968,0.5743978411106053,0.0,0.3793103448275862,290
shuffle_both_019,0.790821787954747,1.2017462171357254,-0.4109244291809784,0.6988668661007936,0.9579914473547724,0.0,0.4187192118226601,290
shuffle_both_020,1.9981725722893902,1.180163738175566,0.8180088341138241,1.8652504490709854,0.6974601052664771,0.0,0.41379310344827586,290
shuffle_both_021,0.8851988726648791,1.1559576835538365,-0.2707588108889575,0.8602682146532782,0.8381688970650358,0.0,0.42857142857142855,290
shuffle_both_022,1.2814598905629124,1.2086480955772212,0.07281179498569124,1.2726457475245685,0.8825324579999951,0.0,0.4187192118226601,290
shuffle_both_023,1.5811950694555523,0.8442693537679212,0.7369257156876311,1.4893806885028709,0.4662361573703183,0.0,0.3793103448275862,290
shuffle_both_024,1.7723613607472386,0.870587715961663,0.9017736447855756,1.7666721015140927,0.4192972846806343,0.0,0.3793103448275862,290
shuffle_both_025,1.981223424275716,1.221350766167852,0.7598726581078641,1.9556928722337745,1.0816046122846932,0.0,0.42857142857142855,290
shuffle_both_026,2.088890464826562,0.6863787097883929,1.402511755038169,1.9275066331885327,0.5480569471866626,0.0,0.35960591133004927,290
shuffle_both_027,1.3602608620435341,1.0482300790072663,0.31203078303626786,1.3474732185232228,0.6139198201043266,0.0,0.39901477832512317,290
shuffle_both_028,1.0946312334345676,0.8177491485191684,0.27688208491539923,0.8886416095426712,0.3094627158395175,0.0,0.37438423645320196,290
shuffle_both_029,2.289046545138304,0.9989527810383313,1.2900937640999728,2.2523187878488122,0.750043511977924,0.0,0.39408866995073893,290
shuffle_both_030,2.551484118932965,0.6847368026601857,1.8667473162727795,2.5507562571558458,0.3023620650098829,0.0,0.3448275862068966,290
shuffle_both_031,1.9970216545565376,1.1448934894477205,0.8521281651088171,1.9412608489222911,0.6928682438845705,0.0,0.39408866995073893,290
shuffle_both_032,1.5171795603872715,0.8345261407015946,0.6826534196856769,1.4547032049332542,0.3289928283597448,0.0,0.3891625615763547,290
shuffle_both_033,1.4415383777399173,1.1399753240528951,0.3015630536870222,1.4289823455372075,0.9000259602598368,0.0,0.4236453201970443,290
shuffle_both_034,1.2505578227426815,1.194453926509237,0.05610389623344436,1.0714876295506268,0.8231827284902188,0.0,0.4827586206896552,290
shuffle_both_035,1.7921823715341503,0.9733300338237744,0.8188523377103759,1.7458213910289195,0.5390128325946225,0.0,0.4088669950738916,290
shuffle_both_036,0.8527560617731905,0.9448126795256666,-0.09205661775247609,0.7071409006228392,0.5252039174140968,0.0,0.41379310344827586,290
shuffle_both_037,1.3382415031564647,1.1105838420943086,0.22765766106215612,1.157450760918102,0.7080808543219355,0.0,0.3891625615763547,290
shuffle_both_038,1.4851884855621162,1.0105895344259703,0.4745989511361459,1.4091797765644116,0.6149073204970712,0.0,0.3891625615763547,290
shuffle_both_039,1.657411602721817,1.0800731017671783,0.5773385009546388,1.6357687643204613,0.4979196229004508,0.0,0.3694581280788177,290
shuffle_both_040,1.8594069234256088,0.9694363283993576,0.8899705950262512,1.7744027691325923,0.5608561919827767,0.0,0.3891625615763547,290
shuffle_both_041,1.1770591818053147,1.4435287678770243,-0.2664695860717097,1.170107334509663,1.2345055224273005,0.0,0.47783251231527096,290
shuffle_both_042,1.992528571479622,0.9426860192726398,1.049842552206982,1.8934848185243278,0.8148889300858446,0.0,0.41379310344827586,290
shuffle_both_043,1.065358803190034,1.1425230461975624,-0.07716424300752833,1.0560621886417783,0.5990070527410273,0.0,0.37438423645320196,290
shuffle_both_044,1.7084642265034817,1.0333731849792556,0.6750910415242262,1.6262385255988987,0.843490325171372,0.0,0.4236453201970443,290
shuffle_both_045,0.8569807759646711,1.1519103343850874,-0.29492955842041624,0.7743821335935045,0.9030044231508753,0.0,0.4433497536945813,290
shuffle_both_046,1.0562557845280087,1.5171139069965907,-0.46085812246858193,1.0102388338110913,1.1777523204023614,0.0,0.41379310344827586,290
