control,target_abs_shift,nontarget_abs_shift,specificity,target_signed_shift,nontarget_signed_shift,target_hit_rate,nontarget_hit_rate,n
shuffle_both_040,0.1468481968702941,0.20149558444915733,-0.05464738757886323,0.11597552664321044,-0.11855415221799183,0.5172413793103449,0.6600985221674877,290
shuffle_both_041,0.21774741262197495,0.16725688189121302,0.05049053073076193,0.17320168694888038,-0.09187943616817737,0.5517241379310345,0.6896551724137931,290
shuffle_both_042,0.21664710942356066,0.1681224418611362,0.04852466756242446,0.16812591785672068,-0.08986512094442481,0.5172413793103449,0.6847290640394089,290
shuffle_both_043,0.164677404894911,0.1602851992904259,0.004392205604485111,0.13666979411895247,-0.0798399035860165,0.5287356321839081,0.6945812807881774,290
shuffle_both_044,0.26051296310863276,0.16477865248624915,0.0957343106223836,0.2325114042594515,-0.06306274253599749,0.5747126436781609,0.6896551724137931,290
shuffle_both_045,0.21033255207812648,0.17229621758308317,0.03803633449504332,0.1612448687183446,-0.10732863968229059,0.5287356321839081,0.6798029556650246,290
shuffle_both_046,0.23851192014655848,0.1737924126054853,0.06471950754107317,0.1961489081725307,-0.095686111507451,0.5632183908045977,0.6896551724137931,290
shuffle_both_047,0.18473157355155068,0.16695117957779926,0.01778039397375142,0.15783870734017472,-0.0820626130538621,0.5402298850574713,0.6798029556650246,290
shuffle_both_048,0.17236639876132723,0.1505603724952989,0.021806026266028317,0.1333835401582992,-0.07086683560181134,0.5402298850574713,0.6995073891625616,290
shuffle_both_049,0.18993919591108957,0.1546247560035419,0.03531443990754768,0.14930731040992956,-0.08006719903552474,0.5172413793103449,0.7044334975369458,290
shuffle_mech_policy_000,0.29321903709707586,0.07821089847774929,0.21500813861932658,0.2654115519989496,0.006339124968192848,0.5862068965517241,0.7389162561576355,290
shuffle_mech_policy_001,0.2992402833254858,0.09100254386516628,0.20823773946031954,0.26255670506721257,-0.012951215940156007,0.5862068965517241,0.7339901477832512,290
shuffle_mech_policy_002,0.30624599652043705,0.08307473978091931,0.22317125673951774,0.2719983970639349,0.001357942819595337,0.5862068965517241,0.7389162561576355,290
shuffle_mech_policy_003,0.2986887052826498,0.09213569991547486,0.2065530053671749,0.2684976527060585,-0.009622421721225889,0.5862068965517241,0.7192118226600985,290
shuffle_mech_policy_004,0.30019444210090857,0.08180560824906298,0.2183888338518456,0.27649651502055683,-6.669877197942123e-05,0.5862068965517241,0.7438423645320197,290
shuffle_mech_policy_005,0.29626935463527154,0.07619101568836296,0.2200783389469086,0.26631273432024594,-0.0006739762542870244,0.5862068965517241,0.7536945812807881,290
shuffle_mech_policy_006,0.3051610763730674,0.08810295028786354,0.21705812608520386,0.2778044572506828,-0.0032901864847526175,0.5862068965517241,0.7389162561576355,290
shuffle_mech_policy_007,0.29884364644343825,0.07479100901945471,0.22405263742398354,0.2711338252685536,0.009025107573699481,0.5747126436781609,0.7536945812807881,290
shuffle_mech_policy_008,0.2996221162464427,0.08155488865128879,0.2180672275951539,0.27828773393713196,-0.0010254027808241069,0.6091954022988506,0.7438423645320197,290
shuffle_mech_policy_009,0.2931526558495116,0.08682304712498716,0.20632960872452444,0.26265951973953466,-0.0019622695783676185,0.5747126436781609,0.7339901477832512,290
shuffle_mech_policy_010,0.2997068476745452,0.07466755495429626,0.22503929272024892,0.2732335090979762,0.0025844139051554825,0.5862068965517241,0.7438423645320197,290
shuffle_mech_policy_011,0.29999714867136945,0.07986890010792634,0.2201282485634431,0.2733832976256294,0.00010430508206043337,0.5747126436781609,0.7438423645320197,290
shuffle_mech_policy_012,0.29612134756713077,0.08356804096052799,0.21255330660660277,0.26943295406199047,0.007668872551965009,0.5862068965517241,0.7389162561576355,290
shuffle_mech_policy_013,0.29807796851656904,0.07660921468523335,0.22146875383133569,0.2733142137870021,0.008032030880157583,0.5747126436781609,0.7536945812807881,290
shuffle_mech_policy_014,0.3010651186622422,0.07810659732284217,0.22295852133940006,0.2767666480664549,0.004945692060322597,0.5977011494252874,0.7438423645320197,290
shuffle_mech_policy_015,0.3011092734576642,0.07324935539896266,0.22785991805870154,0.2779201316251152,0.0048106367805321225,0.5862068965517241,0.7487684729064039,290
shuffle_mech_policy_016,0.30575865789734086,0.07883931178911566,0.2269193461082252,0.27991537741203415,0.00521798802567233,0.5862068965517241,0.7389162561576355,290
shuffle_mech_policy_017,0.2974023723054206,0.08257736680396084,0.21482500550145978,0.2758543833918955,-0.0003795794445305622,0.5862068965517241,0.7438423645320197,290
shuffle_mech_policy_018,0.3041879628924118,0.07784607749560783,0.22634188539680394,0.2742976428105913,0.0031476279931702635,0.5862068965517241,0.7389162561576355,290
shuffle_mech_policy_019,0.2956009582541455,0.0747342727748044,0.2208666854793411,0.25962554415067035,0.0032097259031727983,0.5862068965517241,0.7438423645320197,290
shuffle_mech_policy_020,0.29840105703507347,0.07759149636834713,0.22080956066672636,0.2716107560300279,-0.00012105732715775814,0.5977011494252874,0.7339901477832512,290
shuffle_mech_policy_021,0.29358516445105104,0.07628505599909816,0.21730010845195288,0.2664789670500262,0.0014073312869800135,0.5632183908045977,0.7339901477832512,290
shuffle_mech_policy_022,0.30239877310292473,0.08119785103011014,0.2212009220728146,0.2790139636089062,-0.00016196571253790644,0.6091954022988506,0.7389162561576355,290
shuffle_mech_policy_023,0.30220025709305687,0.08133660260532877,0.2208636544877281,0.27457552668692053,0.001426899264305096,0.5862068965517241,0.7536945812807881,290
shuffle_mech_policy_024,0.30028679590115603,0.08716077155667573,0.2131260243444803,0.2702090075646324,4.6081804289606407e-05,0.5862068965517241,0.729064039408867,290
shuffle_mech_policy_025,0.30428623750634576,0.07846325485430328,0.22582298265204248,0.2753272639780209,0.005751877325802601,0.5977011494252874,0.729064039408867,290
shuffle_mech_policy_026,0.2995712374304903,0.07563607082725159,0.2239351666032387,0.27435012392956637,-0.0009166734485790647,0.5747126436781609,0.7339901477832512,290
shuffle_mech_policy_027,0.29711310385630046,0.07888157155566615,0.2182315323006343,0.26870346763010683,0.0011254278530040986,0.5862068965517241,0.7438423645320197,290
shuffle_mech_policy_028,0.29905616971610605,0.08144615674987803,0.217610012966228,0.27403957687917796,0.0034658185440331257,0.5747126436781609,0.729064039408867,290
shuffle_mech_policy_029,0.3004287234668074,0.08575659032378878,0.21467213314301858,0.26904505731045514,-0.007545138557849846,0.5862068965517241,0.7389162561576355,290
shuffle_mech_policy_030,0.3039976431206725,0.08527602046140896,0.21872162265926354,0.27650555976848495,-0.0030901483787691654,0.5977011494252874,0.7389162561576355,290
shuffle_mech_policy_031,0.29679765543718445,0.08782843357236514,0.2089692218648193,0.269787923700508,-0.007714919415600781,0.5747126436781609,0.7389162561576355,290
shuffle_mech_policy_032,0.3018408789374362,0.08120439308030265,0.22063648585713358,0.2736104831270788,0.0072211797895102665,0.5862068965517241,0.7438423645320197,290
shuffle_mech_policy_033,0.29865615909126986,0.08084155442973076,0.2178146046615391,0.27368515832670803,0.0009893896104079748,0.5862068965517241,0.7389162561576355,290
shuffle_mech_policy_034,0.29607575172665473,0.09481488575635873,0.20126086597029602,0.2726586625493806,-0.014967648817107009,0.5862068965517241,0.7389162561576355,290
shuffle_mech_policy_035,0.3000447404966957,0.08233097441531168,0.21771376608138404,0.2731811901789972,-0.003122069161807375,0.5862068965517241,0.7389162561576355,290
shuffle_mech_policy_036,0.3037948892719444,0.08101498071342854,0.22277990855851587,0.2700029269032095,0.0005306970383146127,0.5862068965517241,0.7339901477832512,290
shuffle_mech_policy_037,0.30148801858397734,0.08627564786690209,0.21521237071707525,0.2764267037654745,-0.005207245793248633,0.5862068965517241,0.7339901477832512,290
shuffle_mech_policy_038,0.30473452515300664,0.07683392397582238,0.22790060117718425,0.28106125178693353,0.010182932166043173,0.5977011494252874,0.7438423645320197,290
shuffle_mech_policy_039,0.30252767859519214,0.08582174216438397,0.21670593643080815,0.26902383000686253,-0.001789141795024496,0.5862068965517241,0.7389162561576355,290
shuffle_mech_policy_040,0.30429226862288067,0.07924738122618256,0.2250448873966981,0.27539583920747385,8.780659713181369e-05,0.5862068965517241,0.7438423645320197,290
shuffle_mech_policy_041,0.30020895429041194,0.07967253267911854,0.2205364216112934,0.2695178040142717,0.002853502744230731,0.5862068965517241,0.7487684729064039,290
shuffle_mech_policy_042,0.3082138878860693,0.07812374966044731,0.23009013822562197,0.2732870215657114,-0.0030288072715839143,0.5862068965517241,0.7339901477832512,290
shuffle_mech_policy_043,0.30330829707712964,0.08660968341704073,0.2166986136600889,0.26991718485095034,-0.0030847018942457114,0.5862068965517241,0.7339901477832512,290
shuffle_mech_policy_044,0.3001009004040696,0.08152081406322019,0.2185800863408494,0.2695818215437319,-0.005631085136547464,0.5862068965517241,0.7339901477832512,290
shuffle_mech_policy_045,0.2979314835934803,0.07868401284141494,0.21924747075206538,0.2740422160118476,-0.00468163952011193,0.5977011494252874,0.7389162561576355,290
shuffle_mech_policy_046,0.3083109725480792,0.08138710216348394,0.22692387038459527,0.2775162735889698,-0.0007390970079769642,0.5977011494252874,0.7389162561576355,290
shuffle_mech_policy_047,0.2998156246953997,0.0800776933067538,0.2197379313886459,0.2761390997931875,0.002914038417961797,0.5977011494252874,0.7438423645320197,290
shuffle_mech_policy_048,0.30305775580392486,0.07601111947462477,0.22704663632930008,0.273681436376325,0.00538141845629133,0.5862068965517241,0.7339901477832512,290
shuffle_mech_policy_049,0.30067986232795935,0.07787353681226082,0.2228063255156985,0.2745330797872324,-0.0011430555229703782,0.5747126436781609,0.7339901477832512,290
shuffle_policy_label_000,0.24779235982689365,0.17918115564314602,0.06861120418374764,0.21289010440138564,-0.0985393960561071,0.5517241379310345,0.6748768472906403,290
shuffle_policy_label_001,0.2311061952991047,0.16497453265442638,0.06613166264467832,0.21153011575512504,-0.07236150351210768,0.5632183908045977,0.7142857142857143,290
shuffle_policy_label_002,0.15637536869309415,0.2243664933763114,-0.06799112468321725,0.1369619882483592,-0.13735467243223942,0.5172413793103449,0.6748768472906403,290
shuffle_policy_label_003,0.2350468104598166,0.1667777345391917,0.0682690759206249,0.19472690115029784,-0.09929281678693049,0.5402298850574713,0.6896551724137931,290
shuffle_policy_label_004,0.17790519848637198,0.1369041451092424,0.04100105337712959,0.16312817526959825,-0.05775004228934866,0.5402298850574713,0.729064039408867,290
shuffle_policy_label_005,0.18987584525141224,0.15640503546140463,0.033470809790007605,0.1512710510314196,-0.04652687661313071,0.5287356321839081,0.7241379310344828,290
shuffle_policy_label_006,0.1262806244622702,0.16707548730332275,-0.04079486284105255,0.10506738979240944,-0.09452777032928514,0.5402298850574713,0.6896551724137931,290
shuffle_policy_label_007,0.19424022991081763,0.15603561189227502,0.03820461801854261,0.17914274334907532,-0.07993682723474033,0.5747126436781609,0.6847290640394089,290
shuffle_policy_label_008,0.1713929126660029,0.19204073722286177,-0.020647824556858874,0.14074381243908543,-0.08554019463326544,0.5287356321839081,0.6650246305418719,290
