prompt_id,layer,alpha,beta,policy_conf,action_label
g004_weak_distractor,19,0.0,0.0,0.864305027349368,a0.0_b0.0
g004_competition_balanced,15,0.0,0.0,0.60388470937006,a0.0_b0.0
g004_competition_balanced,16,0.3,0.3,0.843408036493647,a0.3_b0.3
g004_competition_balanced,17,0.0,0.0,0.9678801516080453,a0.0_b0.0
g004_competition_balanced,18,0.0,0.0,0.9780902923578242,a0.0_b0.0
g004_competition_balanced,19,0.0,0.0,0.6807628958847313,a0.0_b0.0
g004_direct_conflict,15,0.0,0.0,0.9622039873029182,a0.0_b0.0
g004_direct_conflict,16,0.0,0.0,0.9686389476665732,a0.0_b0.0
g004_direct_conflict,17,0.0,0.0,0.978585502212281,a0.0_b0.0
g004_direct_conflict,18,0.0,0.0,0.983939844452218,a0.0_b0.0
g004_direct_conflict,19,0.3,0.3,0.9088728203895099,a0.3_b0.3
g004_closure_update,15,0.3,0.3,0.99124553869269,a0.3_b0.3
g004_closure_update,16,0.3,0.3,0.9962885444261622,a0.3_b0.3
g004_closure_update,17,0.3,0.3,0.9954211906911236,a0.3_b0.3
g004_closure_update,18,0.3,0.3,0.9901555483813224,a0.3_b0.3
g004_closure_update,19,0.3,0.3,0.9703261717051093,a0.3_b0.3
g004_closure_override,15,0.3,0.3,0.9864024084683767,a0.3_b0.3
g004_closure_override,16,0.3,0.3,0.9914788429398501,a0.3_b0.3
g004_closure_override,17,0.3,0.3,0.9923172076727276,a0.3_b0.3
g004_closure_override,18,0.3,0.3,0.9926269324460119,a0.3_b0.3
g004_closure_override,19,0.3,0.3,0.9812522299733594,a0.3_b0.3
g004_exception_override,15,0.3,0.3,0.9897105299705402,a0.3_b0.3
g004_exception_override,16,0.3,0.3,0.9960872627314228,a0.3_b0.3
g004_exception_override,17,0.3,0.3,0.9968548531317641,a0.3_b0.3
g004_exception_override,18,0.3,0.3,0.9954879834671456,a0.3_b0.3
g004_exception_override,19,0.3,0.3,0.9871042012855973,a0.3_b0.3
g009_clean,15,0.0,0.0,0.8788262472404688,a0.0_b0.0
g009_clean,16,0.0,0.0,0.9472534501395345,a0.0_b0.0
g009_clean,17,0.0,0.0,0.9611020787033242,a0.0_b0.0
g009_clean,18,0.0,0.0,0.8838928636721252,a0.0_b0.0
g009_clean,19,0.0,0.0,0.9754991525134245,a0.0_b0.0
g009_redundant,15,0.0,0.0,0.7869172859918211,a0.0_b0.0
g009_redundant,16,0.0,0.0,0.8878888612811326,a0.0_b0.0
g009_redundant,17,0.0,0.0,0.8837122886125555,a0.0_b0.0
g009_redundant,18,0.0,0.0,0.8936746993937202,a0.0_b0.0
g009_redundant,19,0.0,0.0,0.7747210507713705,a0.0_b0.0
g009_irrelevant,15,0.0,0.0,0.6878392561092689,a0.0_b0.0
g009_irrelevant,16,0.0,0.0,0.6771490268244704,a0.0_b0.0
g009_irrelevant,17,0.0,0.0,0.6476366937196977,a0.0_b0.0
g009_irrelevant,18,0.0,0.0,0.6813523612237422,a0.0_b0.0
g009_irrelevant,19,0.0,0.0,0.6001341718530895,a0.0_b0.0
g009_paraphrase,15,0.0,0.0,0.8672546105986142,a0.0_b0.0
g009_paraphrase,16,0.0,0.0,0.914232090094202,a0.0_b0.0
g009_paraphrase,17,0.0,0.0,0.914232090094202,a0.0_b0.0
g009_paraphrase,18,0.0,0.0,0.909375485935023,a0.0_b0.0
g009_paraphrase,19,0.0,0.0,0.9059944509538146,a0.0_b0.0
g009_weak_distractor,15,0.0,0.0,0.9127071111893355,a0.0_b0.0
g009_weak_distractor,16,0.0,0.0,0.8621862304567712,a0.0_b0.0
g009_weak_distractor,17,0.0,0.0,0.5121046094387455,a0.0_b0.0
