null_index,cross_half_unbiased_cka,quarter_unbiased_cka,task,model,init_seed
117,0.9698750183528579,0.9484095827114151,arithmetic_addition,qwen,1802
118,0.9704137661200157,0.9475354054776138,arithmetic_addition,qwen,1802
119,0.9700920552790147,0.9479928073684729,arithmetic_addition,qwen,1802
120,0.9717211865996253,0.9492300107350152,arithmetic_addition,qwen,1802
121,0.9724273945224166,0.9473916645336609,arithmetic_addition,qwen,1802
122,0.9703202429159828,0.9495291448502257,arithmetic_addition,qwen,1802
123,0.9711485185267458,0.9474763289141733,arithmetic_addition,qwen,1802
124,0.9713568604884479,0.9502854649805211,arithmetic_addition,qwen,1802
125,0.9701503314470085,0.9482972208924095,arithmetic_addition,qwen,1802
126,0.9713749520075261,0.9479917938515074,arithmetic_addition,qwen,1802
127,0.9702237775176534,0.9474427134613146,arithmetic_addition,qwen,1802
128,0.9704981982574826,0.947057955099711,arithmetic_addition,qwen,1802
129,0.9731076947462588,0.9502868588501211,arithmetic_addition,qwen,1802
130,0.971065127700983,0.949999901265616,arithmetic_addition,qwen,1802
